EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10087342,WILSON CO., ,07/12/1990,1845,Hail,1.25, ,0,0,0,0,NC,CST, , ,C,195,RDU,0,0, , ,0,0,0, ,0, , ,07/12/1990,1845,35.73,-77.92, , ,"","",103
10087347,MECKLENBURG CO., ,08/15/1990,1506,Hail,1.25, ,0,0,0,0,NC,CST, , ,C,119,CLT,0,0, , ,0,0,0, ,0, , ,08/15/1990,1506,35.23,-80.85, , ,"","",104
10087349,ALAMANCE CO., ,08/16/1990,1100,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,1,GSO,0,0, , ,0,0,0, ,0, , ,08/16/1990,1100,35.88,-79.43, , ,"","",105
10087350,CHATHAM CO., ,08/16/1990,1231,Hail,.75, ,0,0,0,0,NC,CST, , ,C,37,RDU,0,0, , ,0,0,0, ,0, , ,08/16/1990,1231,35.62,-79.08, , ,"","",106
10087351,MOORE CO., ,08/16/1990,1345,Hail,.75, ,0,0,0,0,NC,CST, , ,C,125,RDU,0,0, , ,0,0,0, ,0, , ,08/16/1990,1345,35.25,-79.28, , ,"","",107
10087356,MCDOWELL CO., ,08/21/1990,1300,Hail,.75, ,0,0,0,0,NC,CST, , ,C,111,AVL,0,0, , ,0,0,0, ,0, , ,08/21/1990,1300,35.70,-82.07, , ,"","",108
10087359,BUNCOMBE CO., ,08/21/1990,1325,Hail,.75, ,0,0,0,0,NC,CST, , ,C,21,AVL,0,0, , ,0,0,0, ,0, , ,08/21/1990,1325,35.60,-82.60, , ,"","",109
10087360,HENDERSON CO., ,08/21/1990,1330,Hail,.75, ,0,0,0,0,NC,CST, , ,C,89,AVL,0,0, , ,0,0,0, ,0, , ,08/21/1990,1330,35.32,-82.48, , ,"","",110
10087365,ROCKINGHAM CO., ,08/29/1990,1245,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,157,GSO,0,0, , ,0,0,0, ,0, , ,08/29/1990,1245,36.42,-79.78, , ,"","",111
10087369,WAKE CO., ,08/29/1990,1420,Hail,.75, ,0,0,0,0,NC,CST, , ,C,183,RDU,0,0, , ,0,0,0, ,0, , ,08/29/1990,1420,35.78,-78.80, , ,"","",112
10087370,WAKE CO., ,08/29/1990,1435,Hail,.75, ,0,0,0,0,NC,CST, , ,C,183,RDU,0,0, , ,0,0,0, ,0, , ,08/29/1990,1435,35.80,-78.67, , ,"","",113
10087376,JOHNSTON CO., ,08/29/1990,1625,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,101,RDU,0,0, , ,0,0,0, ,0, , ,08/29/1990,1625,35.50,-78.35, , ,"","",114
10087379,JOHNSTON CO., ,08/29/1990,1743,Hail,.75, ,0,0,0,0,NC,CST, , ,C,101,RDU,0,0, , ,0,0,0, ,0, , ,08/29/1990,1743,35.65,-78.47, , ,"","",115
10087385,BLADEN CO., ,08/29/1990,2130,Hail,.75, ,0,0,0,0,NC,CST, , ,C,17,ILM,0,0, , ,0,0,0, ,0, , ,08/29/1990,2130,34.53,-78.80, , ,"","",116
10088450,BLADEN CO., ,08/29/1990,2213,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,17,ILM,0,0, , ,0,0,0, ,0, , ,08/29/1990,2213,34.53,-78.80, , ,"","",117
10088451,BLADEN CO., ,08/29/1990,2225,Hail,.75, ,0,0,0,0,NC,CST, , ,C,17,ILM,0,0, , ,0,0,0, ,0, , ,08/29/1990,2225,34.63,-78.62, , ,"","",118
10088452,PENDER CO., ,08/29/1990,2255,Hail,.75, ,0,0,0,0,NC,CST, , ,C,141,ILM,0,0, , ,0,0,0, ,0, , ,08/29/1990,2255,34.65,-78.05, , ,"","",119
10088453,PERSON CO., ,09/07/1990,1650,Hail,.75, ,0,0,0,0,NC,CST, , ,C,145,RDU,0,0, , ,0,0,0, ,0, , ,09/07/1990,1650,36.40,-78.98, , ,"","",120
10088457,CATAWBA CO., ,09/08/1990,1705,Hail,.75, ,0,0,0,0,NC,CST, , ,C,35,CLT,0,0, , ,0,0,0, ,0, , ,09/08/1990,1705,35.70,-81.22, , ,"","",121
10088458,LINCOLN CO., ,09/08/1990,1730,Hail,.75, ,0,0,0,0,NC,CST, , ,C,109,CLT,0,0, , ,0,0,0, ,0, , ,09/08/1990,1730,35.48,-81.25, , ,"","",122
10088461,CLEVELAND CO., ,09/10/1990,1505,Hail,.75, ,0,0,0,0,NC,CST, , ,C,45,CLT,0,0, , ,0,0,0, ,0, , ,09/10/1990,1505,35.48,-81.52, , ,"","",123
10088462,ANSON CO., ,09/10/1990,1537,Hail,.75, ,0,0,0,0,NC,CST, , ,C,7,CLT,0,0, , ,0,0,0, ,0, , ,09/10/1990,1537,34.97,-79.97, , ,"","",124
10088464,STANLY CO., ,09/10/1990,1700,Hail,.75, ,0,0,0,0,NC,CST, , ,C,167,CLT,0,0, , ,0,0,0, ,0, , ,09/10/1990,1700,35.45,-80.23, , ,"","",125
10088465,PITT CO., ,09/10/1990,2050,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,147,RDU,0,0, , ,0,0,0, ,0, , ,09/10/1990,2050,35.62,-77.35, , ,"","",126
10088475,STANLY CO., ,10/25/1990,1130,Hail,.88, ,0,0,0,0,NC,CST, , ,C,167,CLT,0,0, , ,0,0,0, ,0, , ,10/25/1990,1130,35.27,-80.43, , ,"","",127
10088476,JONES CO., ,10/25/1990,1805,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,103,ILM,0,0, , ,0,0,0, ,0, , ,10/25/1990,1805,35.07,-77.47, , ,"","",128
10088479,MOORE CO., ,01/16/1991,1040,Hail,.75, ,0,0,0,0,NC,CST, , ,C,125,RDU,0,0, , ,0,0,0, ,0, , ,01/16/1991,1040,35.13,-79.43, , ,"","",129
10088504,UNION CO., ,03/13/1991,1920,Hail,.75, ,0,0,0,0,NC,CST, , ,C,179,CLT,0,0, , ,0,0,0, ,0, , ,03/13/1991,1920,34.93,-80.67, , ,"","",130
10088505,HOKE CO., ,03/13/1991,2155,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,93,RDU,0,0, , ,0,0,0, ,0, , ,03/13/1991,2155,35.05,-79.22, , ,"","",131
10088506,HOKE CO., ,03/13/1991,2230,Hail,.75, ,0,0,0,0,NC,CST, , ,C,93,RDU,0,0, , ,0,0,0, ,0, , ,03/13/1991,2230,34.98,-79.22, , ,"","",132
10088507,STOKES CO., ,03/23/1991,1000,Hail,.75, ,0,0,0,0,NC,CST, , ,C,169,GSO,0,0, , ,0,0,0, ,0, , ,03/23/1991,1000,36.43,-80.27, , ,"","",133
10088508,ROCKINGHAM CO., ,03/23/1991,1015,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,157,GSO,0,0, , ,0,0,0, ,0, , ,03/23/1991,1015,36.42,-79.78, , ,"","",134
10088509,CAMDEN CO., ,03/29/1991,900,Hail,1.50, ,0,0,0,0,NC,CST, , ,C,29,HAT,0,0, , ,0,0,0, ,0, , ,03/29/1991,900,36.37,-76.13, , ,"","",135
10088511,WASHINGTON CO., ,03/29/1991,1030,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,187,HAT,0,0, , ,0,0,0, ,0, , ,03/29/1991,1030,35.93,-76.47, , ,"","",136
10089590,ROWAN CO., ,04/08/1991,1215,Hail,.75, ,0,0,0,0,NC,CST, , ,C,159,GSO,0,0, , ,0,0,0, ,0, , ,04/08/1991,1215,35.70,-80.43, , ,"","",137
10089591,DAVIDSON CO., ,04/08/1991,1309,Hail,.75, ,0,0,0,0,NC,CST, , ,C,57,GSO,0,0, , ,0,0,0, ,0, , ,04/08/1991,1309,35.88,-80.08, , ,"","",138
10089593,CHEROKEE CO., ,04/09/1991,1530,Hail,.75, ,0,0,0,0,NC,CST, , ,C,39,AVL,0,0, , ,0,0,0, ,0, , ,04/09/1991,1530,35.18,-83.93, , ,"","",139
10089594,GRAHAM CO., ,04/09/1991,1535,Hail,.75, ,0,0,0,0,NC,CST, , ,C,75,AVL,0,0, , ,0,0,0, ,0, , ,04/09/1991,1535,35.33,-83.82, , ,"","",140
10089598,ALLEGHANY CO., ,04/09/1991,1650,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,5,GSO,0,0, , ,0,0,0, ,0, , ,04/09/1991,1650,36.47,-81.13, , ,"","",141
10089616,COLUMBUS CO., ,04/17/1991,1425,Hail,.75, ,0,0,0,0,NC,CST, , ,C,47,ILM,0,0, , ,0,0,0, ,0, , ,04/17/1991,1425,34.15,-78.88, , ,"","",142
10089618,FORSYTH CO., ,04/29/1991,1407,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,67,GSO,0,0, , ,0,0,0, ,0, , ,04/29/1991,1407,36.17,-80.18, , ,"","",143
10089619,CATAWBA CO., ,04/29/1991,1440,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,35,CLT,0,0, , ,0,0,0, ,0, , ,04/29/1991,1440,35.70,-81.22, , ,"","",144
10089621,BUNCOMBE CO., ,04/29/1991,1715,Hail,.75, ,0,0,0,0,NC,CST, , ,C,21,AVL,0,0, , ,0,0,0, ,0, , ,04/29/1991,1715,35.73,-82.55, , ,"","",145
10089635,BRUNSWICK CO., ,04/30/1991,1340,Hail,.75, ,0,0,0,0,NC,CST, , ,C,19,ILM,0,0, , ,0,0,0, ,0, , ,04/30/1991,1340,33.93,-78.50, , ,"","",146
10089636,BEAUFORT CO., ,04/30/1991,1601,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,13,ILM,0,0, , ,0,0,0, ,0, , ,04/30/1991,1601,35.55,-76.82, , ,"","",147
10089637,COLUMBUS CO., ,04/30/1991,1647,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,47,ILM,0,0, , ,0,0,0, ,0, , ,04/30/1991,1647,34.42,-78.90, , ,"","",148
10089638,BLADEN CO., ,04/30/1991,1705,Hail,.75, ,0,0,0,0,NC,CST, , ,C,17,ILM,0,0, , ,0,0,0, ,0, , ,04/30/1991,1705,34.53,-78.80, , ,"","",149
10089639,LENOIR CO., ,05/01/1991,1350,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,107,RDU,0,0, , ,0,0,0, ,0, , ,05/01/1991,1350,35.30,-77.63, , ,"","",150
10089640,PITT CO., ,05/01/1991,1426,Hail,.88, ,0,0,0,0,NC,CST, , ,C,147,RDU,0,0, , ,0,0,0, ,0, , ,05/01/1991,1426,35.80,-77.38, , ,"","",151
10089641,CRAVEN CO., ,05/01/1991,1430,Hail,.75, ,0,0,0,0,NC,CST, , ,C,49,ILM,0,0, , ,0,0,0, ,0, , ,05/01/1991,1430,35.22,-77.07, , ,"","",152
10089642,MARTIN CO., ,05/01/1991,1440,Hail,2.00, ,0,0,0,0,NC,CST, , ,C,117,HAT,0,0, , ,0,0,0, ,0, , ,05/01/1991,1440,35.83,-77.25, , ,"","",153
10088522,TRANSYLVANIA CO., ,07/02/1991,1330,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,175,AVL,0,0, , ,0,0,0, ,0, , ,07/02/1991,1330,35.30,-82.63, , ,"","",154
10088531,CATAWBA CO., ,07/08/1991,1700,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,35,CLT,0,0, , ,0,0,0, ,0, , ,07/08/1991,1700,35.73,-81.32, , ,"","",155
10088537,ANSON CO., ,07/24/1991,2215,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,7,CLT,0,0, , ,0,0,0, ,0, , ,07/24/1991,2215,35.12,-80.12, , ,"","",156
10088544,IREDELL CO., ,08/04/1991,1515,Hail,.88, ,0,0,0,0,NC,CST, , ,C,97,GSO,0,0, , ,0,0,0, ,0, , ,08/04/1991,1515,35.55,-80.87, , ,"","",157
10088547,ORANGE CO., ,08/04/1991,1657,Hail,.75, ,0,0,0,0,NC,CST, , ,C,135,RDU,0,0, , ,0,0,0, ,0, , ,08/04/1991,1657,36.08,-79.12, , ,"","",158
10088554,CABARRUS CO., ,08/07/1991,1647,Hail,.88, ,0,0,0,0,NC,CST, , ,C,25,CLT,0,0, , ,0,0,0, ,0, , ,08/07/1991,1647,35.37,-80.53, , ,"","",159
10088555,DAVIDSON CO., ,08/07/1991,1715,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,57,GSO,0,0, , ,0,0,0, ,0, , ,08/07/1991,1715,35.88,-80.08, , ,"","",160
10088579,ROCKINGHAM CO., ,09/06/1991,2345,Hail,.75, ,0,0,0,0,NC,CST, , ,C,157,GSO,0,0, , ,0,0,0, ,0, , ,09/06/1991,2345,36.53,-79.92, , ,"","",161
10160147,CLEVELAND CO., ,03/07/1992,1359,Hail,1.50, ,0,0,0,0,NC,CST, , ,C,45,CLT,0,0, , ,0,0,0, ,0, , ,03/07/1992,1359,35.30,-81.55, , ,"","",162
10160149,CLEVELAND CO., ,03/07/1992,1408,Hail,2.00, ,0,0,0,0,NC,CST, , ,C,45,CLT,0,0, , ,0,0,0, ,0, , ,03/07/1992,1408,35.18,-81.40, , ,"","",163
10160151,CATAWBA CO., ,03/07/1992,1426,Hail,1.50, ,0,0,0,0,NC,CST, , ,C,35,CLT,0,0, , ,0,0,0, ,0, , ,03/07/1992,1426,35.73,-81.32, , ,"","",164
10160152,GASTON CO., ,03/07/1992,1435,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,71,CLT,0,0, , ,0,0,0, ,0, , ,03/07/1992,1435,35.23,-81.28, , ,"","",165
10160153,CLEVELAND CO., ,03/07/1992,1442,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,45,CLT,0,0, , ,0,0,0, ,0, , ,03/07/1992,1442,35.23,-81.35, , ,"","",166
10160154,MECKLENBURG CO., ,03/07/1992,1453,Hail,.75, ,0,0,0,0,NC,CST, , ,C,119,CLT,0,0, , ,0,0,0, ,0, , ,03/07/1992,1453,35.50,-80.85, , ,"","",167
10160155,GASTON CO., ,03/07/1992,1454,Hail,1.25, ,0,0,0,0,NC,CST, , ,C,71,CLT,0,0, , ,0,0,0, ,0, , ,03/07/1992,1454,35.20,-81.25, , ,"","",168
10160156,CATAWBA CO., ,03/07/1992,1455,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,35,CLT,0,0, , ,0,0,0, ,0, , ,03/07/1992,1455,35.68,-81.22, , ,"","",169
10160159,YADKIN CO., ,03/07/1992,1520,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,197,GSO,0,0, , ,0,0,0, ,0, , ,03/07/1992,1520,36.07,-80.85, , ,"","",170
10160162,MECKLENBURG CO., ,03/07/1992,1553,Hail,.75, ,0,0,0,0,NC,CST, , ,C,119,CLT,0,0, , ,0,0,0, ,0, , ,03/07/1992,1553,35.50,-80.85, , ,"","",171
10160375,DAVIE CO., ,03/07/1992,1605,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,59,GSO,0,0, , ,0,0,0, ,0, , ,03/07/1992,1605,35.97,-80.63, , ,"","",172
10160377,ROWAN CO., ,03/07/1992,1720,Hail,.75, ,0,0,0,0,NC,CST, , ,C,159,GSO,0,0, , ,0,0,0, ,0, , ,03/07/1992,1720,35.57,-80.60, , ,"","",173
10160379,ROWAN CO., ,03/07/1992,1738,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,159,GSO,0,0, , ,0,0,0, ,0, , ,03/07/1992,1738,35.68,-80.53, , ,"","",174
10160380,ROWAN CO., ,03/07/1992,1738,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,159,GSO,0,0, , ,0,0,0, ,0, , ,03/07/1992,1738,35.68,-80.53, , ,"","",175
10160381,ROWAN CO., ,03/07/1992,1805,Hail,.75, ,0,0,0,0,NC,CST, , ,C,159,GSO,0,0, , ,0,0,0, ,0, , ,03/07/1992,1805,35.72,-80.45, , ,"","",176
10160383,EDGECOMBE CO., ,03/07/1992,2205,Hail,.75, ,0,0,0,0,NC,CST, , ,C,65,RDU,0,0, , ,0,0,0, ,0, , ,03/07/1992,2205,35.90,-77.53, , ,"","",177
10162151,CLEVELAND CO., ,03/10/1992,2030,Hail,.75, ,0,0,0,0,NC,CST, , ,C,45,CLT,0,0, , ,0,0,0, ,0, , ,03/10/1992,2030,35.25,-81.68, , ,"","",178
10162152,DAVIE CO., ,03/10/1992,2155,Hail,1.25, ,0,0,0,0,NC,CST, , ,C,59,GSO,0,0, , ,0,0,0, ,0, , ,03/10/1992,2155,35.92,-80.53, , ,"","",179
10158833,CHEROKEE CO., ,03/19/1992,940,Hail,1.25, ,0,0,0,0,NC,CST, , ,C,39,AVL,0,0, , ,0,0,0, ,0, , ,03/19/1992,940,35.08,-84.03, , ,"","",180
10158834,MACON CO., ,03/19/1992,1047,Hail,.88, ,0,0,0,0,NC,CST, , ,C,113,AVL,0,0, , ,0,0,0, ,0, , ,03/19/1992,1047,35.17,-83.43, , ,"","",181
10158856,CATAWBA CO., ,03/19/1992,1250,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,35,CLT,0,0, , ,0,0,0, ,0, , ,03/19/1992,1250,35.68,-81.22, , ,"","",182
10158860,MECKLENBURG CO., ,03/19/1992,1312,Hail,.75, ,0,0,0,0,NC,CST, , ,C,119,CLT,0,0, , ,0,0,0, ,0, , ,03/19/1992,1312,35.12,-80.73, , ,"","",183
10158861,ROWAN CO., ,03/19/1992,1315,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,159,GSO,0,0, , ,0,0,0, ,0, , ,03/19/1992,1315,35.67,-80.53, , ,"","",184
10159727,SAMPSON CO., ,03/19/1992,1400,Hail,.75, ,0,0,0,0,NC,CST, , ,C,163,ILM,0,0, , ,0,0,0, ,0, , ,03/19/1992,1400,35.02,-78.52, , ,"","",185
10159728,DAVIDSON CO., ,03/19/1992,1405,Hail,.75, ,0,0,0,0,NC,CST, , ,C,57,GSO,0,0, , ,0,0,0, ,0, , ,03/19/1992,1405,35.82,-80.27, , ,"","",186
10159729,GASTON CO., ,03/19/1992,1415,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,71,CLT,0,0, , ,0,0,0, ,0, , ,03/19/1992,1415,35.28,-81.28, , ,"","",187
10159730,RICHMOND CO., ,03/19/1992,1435,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,153,CLT,0,0, , ,0,0,0, ,0, , ,03/19/1992,1435,35.17,-79.73, , ,"","",188
10159731,MOORE CO., ,03/19/1992,1436,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,125,RDU,0,0, , ,0,0,0, ,0, , ,03/19/1992,1436,35.25,-79.57, , ,"","",189
10159733,DUPLIN CO., ,03/19/1992,1457,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,61,ILM,0,0, , ,0,0,0, ,0, , ,03/19/1992,1457,34.95,-77.95, , ,"","",190
10159734,MECKLENBURG CO., ,03/19/1992,1458,Hail,.75, ,0,0,0,0,NC,CST, , ,C,119,CLT,0,0, , ,0,0,0, ,0, , ,03/19/1992,1458,35.23,-80.75, , ,"","",191
10159735,ROBESON CO., ,03/19/1992,1500,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,155,ILM,0,0, , ,0,0,0, ,0, , ,03/19/1992,1500,34.62,-79.07, , ,"","",192
10159948,CHATHAM CO., ,03/19/1992,1506,Hail,.88, ,0,0,0,0,NC,CST, , ,C,37,RDU,0,0, , ,0,0,0, ,0, , ,03/19/1992,1506,35.73,-79.45, , ,"","",193
10159949,DUPLIN CO., ,03/19/1992,1510,Hail,.75, ,0,0,0,0,NC,CST, , ,C,61,ILM,0,0, , ,0,0,0, ,0, , ,03/19/1992,1510,34.92,-77.77, , ,"","",194
10159950,ROBESON CO., ,03/19/1992,1516,Hail,.75, ,0,0,0,0,NC,CST, , ,C,155,ILM,0,0, , ,0,0,0, ,0, , ,03/19/1992,1516,34.83,-78.95, , ,"","",195
10159951,PITT CO., ,03/19/1992,1520,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,147,RDU,0,0, , ,0,0,0, ,0, , ,03/19/1992,1520,35.53,-77.28, , ,"","",196
10159955,PERSON CO., ,03/19/1992,1550,Hail,.88, ,0,0,0,0,NC,CST, , ,C,145,RDU,0,0, , ,0,0,0, ,0, , ,03/19/1992,1550,36.37,-79.03, , ,"","",197
10159956,LENOIR CO., ,03/19/1992,1600,Hail,.75, ,0,0,0,0,NC,CST, , ,C,107,RDU,0,0, , ,0,0,0, ,0, , ,03/19/1992,1600,35.28,-77.62, , ,"","",198
10159957,EDGECOMBE CO., ,03/19/1992,1615,Hail,.75, ,0,0,0,0,NC,CST, , ,C,65,RDU,0,0, , ,0,0,0, ,0, , ,03/19/1992,1615,35.97,-77.68, , ,"","",199
10159958,PITT CO., ,03/19/1992,1628,Hail,.88, ,0,0,0,0,NC,CST, , ,C,147,RDU,0,0, , ,0,0,0, ,0, , ,03/19/1992,1628,35.72,-77.50, , ,"","",200
10159959,PITT CO., ,03/19/1992,1642,Hail,.88, ,0,0,0,0,NC,CST, , ,C,147,RDU,0,0, , ,0,0,0, ,0, , ,03/19/1992,1642,35.50,-77.23, , ,"","",201
10163134,WILKES CO., ,04/16/1992,1430,Hail,.75, ,0,0,0,0,NC,CST, , ,C,193,GSO,0,0, , ,0,0,0, ,0, , ,04/16/1992,1430,36.15,-80.85, , ,"","",202
10157210,STANLY CO., ,04/24/1992,1824,Hail,.75, ,0,0,0,0,NC,CST, , ,C,167,CLT,0,0, , ,0,0,0, ,0, , ,04/24/1992,1824,35.35,-80.28, , ,"","",203
10157436,MONTGOMERY CO., ,04/24/1992,2015,Hail,.75, ,0,0,0,0,NC,CST, , ,C,123,CLT,0,0, , ,0,0,0, ,0, , ,04/24/1992,2015,35.50,-80.07, , ,"","",204
10155241,CABARRUS CO., ,04/30/1992,1630,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,25,CLT,0,0, , ,0,0,0, ,0, , ,04/30/1992,1630,35.42,-80.70, , ,"","",205
10155242,GUILFORD CO., ,04/30/1992,1645,Hail,.75, ,0,0,0,0,NC,CST, , ,C,81,GSO,0,0, , ,0,0,0, ,0, , ,04/30/1992,1645,36.08,-79.97, , ,"","",206
10158396,CLEVELAND CO., ,05/13/1992,1300,Hail,.75, ,0,0,0,0,NC,CST, , ,C,45,CLT,0,0, , ,0,0,0, ,0, , ,05/13/1992,1300,35.32,-81.52, , ,"","",207
10158216,NORTHAMPTON CO., ,05/16/1992,1555,Hail,2.00, ,0,0,0,0,NC,CST, , ,C,131,RDU,0,0, , ,0,0,0, ,0, , ,05/16/1992,1555,36.48,-77.43, , ,"","",208
10158221,PAMLICO CO., ,05/16/1992,1615,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,137,ILM,0,0, , ,0,0,0, ,0, , ,05/16/1992,1615,35.10,-76.72, , ,"","",209
10158416,HARNETT CO., ,05/18/1992,1625,Hail,.75, ,0,0,0,0,NC,CST, , ,C,85,RDU,0,0, , ,0,0,0, ,0, , ,05/18/1992,1625,35.33,-79.12, , ,"","",210
10158417,PITT CO., ,05/18/1992,1730,Hail,.75, ,0,0,0,0,NC,CST, , ,C,147,RDU,0,0, , ,0,0,0, ,0, , ,05/18/1992,1730,35.60,-77.60, , ,"","",211
10158418,LENOIR CO., ,05/18/1992,1805,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,107,RDU,0,0, , ,0,0,0, ,0, , ,05/18/1992,1805,35.35,-77.48, , ,"","",212
10154365,GASTON CO., ,06/08/1992,1739,Hail,.75, ,0,0,0,0,NC,CST, , ,C,71,CLT,0,0, , ,0,0,0, ,0, , ,06/08/1992,1739,35.27,-81.18, , ,"","",213
10157595,ORANGE CO., ,06/19/1992,1540,Hail,.75, ,0,0,0,0,NC,CST, , ,C,135,RDU,0,0, , ,0,0,0, ,0, , ,06/19/1992,1540,36.00,-79.07, , ,"","",214
10157611,LEE CO., ,06/19/1992,1730,Hail,.75, ,0,0,0,0,NC,CST, , ,C,105,RDU,0,0, , ,0,0,0, ,0, , ,06/19/1992,1730,35.48,-79.17, , ,"","",215
10157618,HARNETT CO., ,06/19/1992,1830,Hail,.75, ,0,0,0,0,NC,CST, , ,C,85,RDU,0,0, , ,0,0,0, ,0, , ,06/19/1992,1830,35.45,-78.97, , ,"","",216
10157626,WAYNE CO., ,06/19/1992,2100,Hail,.75, ,0,0,0,0,NC,CST, , ,C,191,RDU,0,0, , ,0,0,0, ,0, , ,06/19/1992,2100,35.25,-78.15, , ,"","",217
10158481,CRAVEN CO., ,06/20/1992,1233,Hail,.75, ,0,0,0,0,NC,CST, , ,C,49,ILM,0,0, , ,0,0,0, ,0, , ,06/20/1992,1233,34.88,-76.88, , ,"","",218
10154503,LENOIR CO., ,06/20/1992,1600,Hail,.75, ,0,0,0,0,NC,CST, , ,C,107,RDU,0,0, , ,0,0,0, ,0, , ,06/20/1992,1600,35.30,-77.63, , ,"","",219
10154507,PITT CO., ,06/20/1992,1710,Hail,.75, ,0,0,0,0,NC,CST, , ,C,147,RDU,0,0, , ,0,0,0, ,0, , ,06/20/1992,1710,35.35,-77.38, , ,"","",220
10154513,HALIFAX CO., ,06/20/1992,1930,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,83,RDU,0,0, , ,0,0,0, ,0, , ,06/20/1992,1930,36.33,-77.70, , ,"","",221
10154521,MOORE CO., ,06/21/1992,750,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,125,RDU,0,0, , ,0,0,0, ,0, , ,06/21/1992,750,35.28,-79.35, , ,"","",222
10154522,SAMPSON CO., ,06/21/1992,920,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,163,ILM,0,0, , ,0,0,0, ,0, , ,06/21/1992,920,35.18,-78.57, , ,"","",223
10154523,SAMPSON CO., ,06/21/1992,945,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,163,ILM,0,0, , ,0,0,0, ,0, , ,06/21/1992,945,35.00,-78.33, , ,"","",224
10154524,GREENE CO., ,06/21/1992,1040,Hail,.88, ,0,0,0,0,NC,CST, , ,C,79,RDU,0,0, , ,0,0,0, ,0, , ,06/21/1992,1040,35.45,-77.68, , ,"","",225
10154525,DUPLIN CO., ,06/21/1992,1110,Hail,.75, ,0,0,0,0,NC,CST, , ,C,61,ILM,0,0, , ,0,0,0, ,0, , ,06/21/1992,1110,34.82,-78.03, , ,"","",226
10154526,ONSLOW CO., ,06/21/1992,1205,Hail,2.50, ,0,0,0,0,NC,CST, , ,C,133,ILM,0,0, , ,0,0,0, ,0, , ,06/21/1992,1205,34.82,-77.55, , ,"","",227
10154528,ONSLOW CO., ,06/21/1992,1230,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,133,ILM,0,0, , ,0,0,0, ,0, , ,06/21/1992,1230,34.58,-77.48, , ,"","",228
10154532,BLADEN CO., ,06/21/1992,1315,Hail,.75, ,0,0,0,0,NC,CST, , ,C,17,ILM,0,0, , ,0,0,0, ,0, , ,06/21/1992,1315,34.53,-78.80, , ,"","",229
10154533,BRUNSWICK CO., ,06/21/1992,1330,Hail,.75, ,0,0,0,0,NC,CST, , ,C,19,ILM,0,0, , ,0,0,0, ,0, , ,06/21/1992,1330,34.32,-78.15, , ,"","",230
