"Observation Time","Diameter (inches)","Diameter (cm)","Diameter (mm)",Latitude,Longitude,"Affected County"
"2009-06-08 14:46:00",1,2.54,25.4,35.5108,-82.3578,"Buncombe County NC"
"2009-06-08 16:12:00",0.88,2.24,22.35,35.3423,-82.3854,"Henderson County NC"
"2009-06-09 12:35:00",0.88,2.24,22.35,36.23,-76.19,"Pasquotank County NC"
"2009-06-09 12:49:00",0.88,2.24,22.35,35.58,-78.36,"Johnston County NC"
"2009-06-09 12:51:00",0.88,2.24,22.35,35.51,-78.35,"Johnston County NC"
"2009-06-09 13:00:00",1.75,4.45,44.45,35.53,-78.26,"Johnston County NC"
"2009-06-09 13:37:00",0.88,2.24,22.35,35.28,-78.42,"Johnston County NC"
"2009-06-09 13:53:00",1.5,3.81,38.1,35.4294,-82.2287,"Rutherford County NC"
"2009-06-09 14:12:00",0.88,2.24,22.35,35.3671,-82.1839,"Polk County NC"
"2009-06-09 14:19:00",0.75,1.91,19.05,35.5992,-82.2994,"Buncombe County NC"
