STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1949-05,4.12,"3,,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1949-06,3.16,",,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1949-07,9.21,",,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1949-08,12.05,"4,,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1949-09,3.15,"2,,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1949-10,4.47,",,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1949-11,1.3,"1,,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1949-12,3.02,",,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1950-01,1.24,"3,,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1950-02,2.76,"1,,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1950-03,5.08,"1,a,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1950-04,0.35,",,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1950-05,12.1,",a,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1950-06,3.96,",a,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1950-07,10.13,",,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1950-08,5.49,",,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1950-09,3.97,"1,,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1950-10,3.45,",,,0"
USC00319406,"WILKESBORO, NC US",36.15,-81.18333,359.1,1950-11,1.14,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1937-02,4.08,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1937-03,2.04,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1937-05,2.32,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1937-06,4.46,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1937-07,6.5,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1937-08,,
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1937-09,1.65,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1937-10,3,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1937-11,2.02,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1937-12,2.24,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1938-01,2.62,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1938-02,0.83,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1938-03,1.64,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1938-04,4.11,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1938-05,4.68,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1938-06,9.1,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1938-07,7.66,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1938-08,3.88,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1938-09,4.92,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1938-10,2.48,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1938-11,3.43,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1938-12,3.73,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1939-01,2.69,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1939-02,8.96,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1939-03,3.58,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1939-04,3.8,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1939-05,3.87,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1939-06,3.96,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1939-07,9.82,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1939-08,10.07,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1939-09,0.66,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1939-10,4.22,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1939-11,1.86,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1939-12,2.58,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1940-01,2.32,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1940-02,3.22,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1940-03,3.82,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1940-04,3.19,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1940-05,4.2,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1940-06,2.07,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1940-07,1.58,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1940-08,7.45,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1940-09,2.86,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1940-10,0.53,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1940-11,4.74,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1940-12,1.96,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1941-01,2.16,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1941-02,1.33,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1941-03,4.69,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1941-04,4.42,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1941-05,1.45,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1941-06,5.62,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1941-07,12.41,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1941-08,3.93,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1941-09,1.9,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1941-10,1.71,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1941-11,0.81,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1941-12,5.13,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1942-01,1.33,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1942-02,2.31,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1942-03,5.1,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1942-04,1.91,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1942-05,4.62,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1942-06,5.9,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1942-07,5.2,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1942-08,11.1,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1942-09,4.98,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1942-10,6.7,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1942-11,1.88,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1942-12,4.53,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1943-01,5.76,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1943-02,1.7,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1943-03,4.81,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1943-04,2.61,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1943-05,2.36,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1943-06,8.89,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1943-07,11.29,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1943-08,3.44,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1943-09,5.34,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1943-10,1.11,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1943-11,2.11,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1943-12,4.7,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1944-01,5.11,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1944-02,5.93,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1944-03,8.64,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1944-04,5.82,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1944-05,1.98,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1944-06,2.31,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1944-07,5.51,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1944-08,3.76,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1944-09,7.17,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1944-10,2.37,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1944-11,3.83,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1944-12,2.86,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1945-01,1.71,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1945-02,5.85,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1945-03,1.66,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1945-04,4.01,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1945-05,3.13,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1945-06,2.26,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1945-07,6.78,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1945-08,12.2,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1945-09,10.2,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1945-10,2.28,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1945-11,2.24,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1945-12,8.32,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1946-01,3.62,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1946-02,3.42,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1946-03,2.13,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1946-04,7.22,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1946-05,5.85,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1946-06,4.25,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1946-07,9.07,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1946-08,3.44,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1946-09,5.56,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1946-10,4.16,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1946-11,2.96,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1946-12,1.56,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1947-01,5.04,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1947-02,1.07,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1947-03,3.56,"1,,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1947-04,3.16,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1947-05,4.51,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1947-06,4.53,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1947-07,3.56,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1947-08,2.75,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1947-09,11.61,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1947-10,2.36,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1947-11,6.44,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1947-12,1.17,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1948-01,4.64,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1948-02,4.83,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1948-03,4.56,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1948-04,3.62,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1948-05,3.33,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1948-06,2.93,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1948-07,2.25,",,,6"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1948-08,5.3,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1948-09,6.38,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1948-10,3,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1948-11,8.27,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1948-12,4.57,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1949-01,2.29,",a,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1949-02,4.15,",a,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1949-03,1.74,",a,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1949-04,3.52,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1949-05,10.15,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1949-06,8.17,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1949-07,7.27,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1949-08,11.69,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1949-09,2.05,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1949-10,2.13,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1949-11,2.26,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1949-12,1.25,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1950-01,3.11,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1950-02,1.84,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1950-03,2.93,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1950-04,1.15,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1950-05,4.01,",a,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1950-06,2.78,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1950-07,8.24,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1950-08,1.53,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1950-09,3.68,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1950-10,3.75,",a,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1950-11,1.41,",,,0"
USC00315445,"MC CULLERS 1 W, NC US",35.66667,-78.7,134.1,1950-12,2.88,",,,0"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1921-09,2.11,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1921-10,1.6,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1921-11,3.42,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1921-12,2.14,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1922-01,4.01,"1,,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1922-02,5.03,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1922-03,5.43,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1922-04,3.2,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1922-05,,
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1922-06,5.45,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1922-07,9.57,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1922-08,2.86,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1922-09,0.07,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1922-10,5.3,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1922-11,0.28,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1922-12,4.86,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1923-01,2.72,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1923-02,3.37,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1923-03,8.81,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1923-04,3.6,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1923-05,4.8,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1923-06,1.52,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1923-07,5,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1923-08,5.54,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1923-09,1.66,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1923-10,1.84,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1923-11,4.23,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1923-12,4.04,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1924-01,4.71,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1924-03,2.47,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1924-04,5.27,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1924-06,3.78,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1924-08,5.02,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1924-09,6.42,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1924-10,1.7,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1924-11,1.29,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1924-12,4.25,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1926-01,6.5,"1,,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1926-03,3.19,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1926-04,1.25,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1926-05,1.22,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1926-06,2.93,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1926-08,6.87,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1927-02,5,"1,,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1927-05,2.26,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1927-06,3.78,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1927-07,,
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1927-08,7.13,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1927-09,1.42,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1927-10,2.54,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1927-11,1.93,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1927-12,7.4,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1928-01,2,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1928-02,2.44,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1928-03,4.48,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1928-04,4.65,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1928-05,5.88,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1928-06,5.62,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1928-07,7.69,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1928-08,10.78,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1928-09,9.77,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1928-10,2.62,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1928-11,1.17,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1928-12,1.37,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1929-01,2.66,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1929-02,6.83,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1929-03,5.68,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1929-04,4.01,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1929-05,3.78,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1929-06,5.75,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1929-07,6,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1929-08,1.63,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1929-09,4.96,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1929-10,12.05,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1929-11,3.27,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1929-12,3,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1930-01,2.8,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1930-02,0.76,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1930-03,3.13,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1930-04,1.32,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1930-05,2.33,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1930-06,2.3,",,,6"
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,1930-07,0.89,",,,6"
