Observation Time,Maximum Category,Path Length (miles),Path Width (yards),Injuries,Fatalities,Monetary Loss,Origin Latitude,Origin Longitude,Track End Latitude,Track End Longitude,Affected Counties
6/5/2017 18:25,EF-1,0.28,100,0,0,$0 or unknown,35.766,-77.33,35.77,-77.33,Pitt County NC
7/19/2017 10:23,EF-0,0.15,25,0,0,"$127,000 ",34.4181,-77.5553,34.42,-77.5566,Pender County NC
10/8/2017 15:54,EF-0,13.46,100,0,0,"$127,000 ",35.4,-81.618,35.59,-81.56,Cleveland County NC; Burke County NC
10/8/2017 16:34,EF-1,2.19,250,0,0,"$127,000 ",35.683,-81.532,35.746,-81.515,Burke County NC
10/8/2017 16:40,EF-1,0.63,200,0,0,"$127,000 ",35.207,-82.241,35.216,-82.239,Polk County NC
10/8/2017 16:51,EF-0,2.42,100,0,0,"$127,000 ",35.794,-81.499,35.828,-81.489,Caldwell County NC
10/8/2017 17:01,EF-1,6.71,400,0,0,"$127,000 ",35.858,-81.486,35.953,-81.461,Caldwell County NC
10/8/2017 17:45,EF-1,7.08,300,0,0,"$127,000 ",36.1999,-81.4368,36.3018,-81.446,Wilkes County NC; Ashe County NC
10/23/2017 14:40,EF-1,18.55,100,0,0,"$127,000 ",35.182,-81.798,35.415,-81.633,Rutherford County NC; Cleveland County NC
10/23/2017 14:41,EF-0,0.28,100,0,0,$0 or unknown,35.179,-81.706,35.183,-81.705,Cleveland County NC
10/23/2017 15:08,EF-1,12.34,100,0,0,"$127,000 ",35.422,-81.566,35.588,-81.48,Cleveland County NC; Lincoln County NC; Catawba County NC
10/23/2017 15:37,EF-2,4.87,1300,0,0,"$127,000 ",35.743,-81.39,35.792,-81.329,Burke County NC; Catawba County NC
10/23/2017 15:44,EF-1,6.48,750,0,0,$0 or unknown,35.805,-81.339,35.898,-81.324,Caldwell County NC; Alexander County NC
10/23/2017 15:54,EF-1,8.17,200,0,0,$0 or unknown,35.922,-81.287,36.021,-81.207,Alexander County NC
10/23/2017 16:11,EF-1,8.6,275,1,0,"$127,000 ",36.1499,-81.1449,36.274,-81.134,Wilkes County NC
10/23/2017 22:45,EF-0,0.36,50,0,0,"$127,000 ",34.0593,-78.3516,34.0633,-78.3477,Brunswick County NC
3/17/2018 18:17,EF-0,0.63,100,0,0,$0 or unknown,35.0946,-83.9271,35.0934,-83.9161,Cherokee County NC
3/17/2018 18:32,EF-0,1.51,120,0,0,$0 or unknown,35.0759,-83.8679,35.0699,-83.8423,Clay County NC
4/15/2018 15:07,EF-2,32.75,500,5,0,"$127,000 ",36.0468,-79.7597,36.48,-79.534,Guilford County NC; Rockingham County NC
4/15/2018 15:51,EF-1,2.4,175,0,0,"$127,000 ",36.509,-79.51,36.5408,-79.4931,Caswell County NC
4/15/2018 20:35,EF-1,0.74,100,0,0,"$127,000 ",35.8392,-78.4082,35.8499,-78.4086,Wake County NC
9/13/2018 9:04,EF-1,3.18,250,0,0,$0 or unknown,35.3998,-76.2894,35.3854,-76.343,Hyde County NC
9/13/2018 9:23,EF-1,1.27,250,0,0,$0 or unknown,35.3215,-76.5837,35.3052,-76.594,Pamlico County NC
9/13/2018 17:51,EF-1,0.57,250,0,0,$0 or unknown,34.925,-76.806,34.9197,-76.8137,Craven County NC
9/14/2018 8:03,EF-0,0.57,50,0,0,"$127,000 ",35.96,-76.75,35.967,-76.7555,Bertie County NC
9/14/2018 8:57,EF-1,2.74,150,0,0,$0 or unknown,34.8524,-76.5645,34.8868,-76.5886,Carteret County NC
9/14/2018 9:58,EF-1,9.33,150,0,0,$0 or unknown,34.7925,-76.4652,34.8798,-76.5907,Carteret County NC
9/14/2018 11:12,EF-1,8.18,200,0,0,$0 or unknown,34.7745,-76.5536,34.8767,-76.6265,Carteret County NC
9/14/2018 19:12,EF-0,8.97,150,0,0,$0 or unknown,35.1454,-77.6619,35.1894,-77.8113,Lenoir County NC
9/14/2018 19:40,EF-0,8,125,0,0,$0 or unknown,35.052,-77.5145,35.1035,-77.6411,Jones County NC
9/14/2018 20:28,EF-1,4.5,300,0,0,$0 or unknown,34.7704,-77.0973,34.8204,-77.1467,Carteret County NC
9/15/2018 1:00,EF-1,2.5,275,0,0,$0 or unknown,34.6243,-77.2362,34.6595,-77.251,Onslow County NC
9/15/2018 9:45,EF-0,0.49,40,0,0,"$127,000 ",34.3466,-77.6978,34.351,-77.7045,Pender County NC
9/15/2018 17:16,EF-1,0.6,50,0,0,"$127,000 ",34.2912,-77.8335,34.2932,-77.8437,New Hanover County NC
9/15/2018 19:29,EF-0,0.22,50,0,0,$0 or unknown,34.2955,-77.7814,34.2975,-77.7843,New Hanover County NC
9/15/2018 20:41,EF-1,0.39,50,0,0,"$127,000 ",34.5391,-78.1793,34.5421,-78.1852,Pender County NC
9/15/2018 22:02,EF-0,1.3,50,0,0,"$127,000 ",34.2759,-77.7979,34.2884,-77.8149,New Hanover County NC
9/15/2018 22:42,EF-1,2.92,50,0,0,"$127,000 ",34.2176,-77.9007,34.2511,-77.9319,New Hanover County NC
9/15/2018 22:48,EF-1,4.45,50,0,0,$0 or unknown,34.1161,-77.9231,34.1574,-77.9829,New Hanover County NC
9/15/2018 23:51,EF-0,0.17,30,0,0,"$127,000 ",34.15,-77.9,34.1516,-77.9022,New Hanover County NC
9/16/2018 5:24,EF-0,0.09,40,0,0,$0 or unknown,34.14,-78.06,34.1393,-78.0588,Brunswick County NC
9/16/2018 10:09,EF-0,0.1,30,0,0,$0 or unknown,34.31,-77.9,34.3143,-77.8967,New Hanover County NC
9/16/2018 13:35,EF-0,0.14,30,0,0,$0 or unknown,34.62,-79.43,34.6206,-79.4276,Bladen County NC
9/16/2018 14:29,EF-0,0.23,50,0,0,$0 or unknown,34.5789,-79.2565,34.5822,-79.2569,Robeson County NC
9/16/2018 20:38,EF-1,0.27,100,0,0,"$127,000 ",34.1801,-78.8078,34.1819,-78.8037,Columbus County NC
9/16/2018 22:19,EF-0,6.29,1000,0,0,"$127,000 ",34.903,-78.504,34.992,-78.527,Sampson County NC
9/17/2018 1:55,EF-0,0.37,100,0,0,"$127,000 ",35.4707,-77.9517,35.476,-77.9531,Wayne County NC
9/17/2018 5:06,EF-0,0.91,350,0,0,"$127,000 ",35.797,-77.868,35.81,-77.87,Wilson County NC
11/13/2018 3:45,EF-1,2,150,0,0,$0 or unknown,34.6963,-76.7163,34.7233,-76.7065,Carteret County NC
11/24/2018 13:06,EF-0,0.35,70,0,0,$0 or unknown,34.6867,-77.0456,34.6906,-77.0456,Carteret County NC
11/24/2018 13:10,EF-2,2.8,75,0,0,$0 or unknown,34.6809,-76.9226,34.7208,-76.926,Carteret County NC
11/24/2018 13:40,EF-0,0.5,40,0,0,$0 or unknown,34.7797,-76.7349,34.7849,-76.729,Carteret County NC
12/20/2018 16:10,EF-0,0.33,40,0,0,"$127,000 ",34.1738,-77.8812,34.1762,-77.8862,New Hanover County NC
4/12/2019 16:40,EF-0,4.9,100,0,0,"$127,000 ",35.45,-78.95,35.513,-78.91,Harnett County NC
4/15/2019 0:16,EF-0,0.98,50,0,0,"$127,000 ",36.229,-77.8557,36.2363,-77.8406,Halifax County NC
4/19/2019 8:27,EF-0,0.43,50,0,0,"$127,000 ",35.88,-81.94,35.886,-81.938,McDowell County NC
4/19/2019 13:11,EF-1,1.6,300,0,0,"$127,000 ",35.4679,-79.6342,35.4897,-79.6245,Moore County NC
4/19/2019 13:29,EF-0,7.11,100,1,0,"$127,000 ",35.399,-81.282,35.497,-81.244,Gaston County NC; Lincoln County NC
4/19/2019 13:35,EF-1,1.92,150,0,0,"$127,000 ",35.742,-79.4912,35.7663,-79.4747,Chatham County NC
4/19/2019 14:00,EF-2,10.1,600,0,0,"$127,000 ",35.9187,-79.188,36.0418,-79.0906,Orange County NC
4/19/2019 14:10,EF-0,0.53,75,0,0,"$127,000 ",35.949,-81.059,35.956,-81.055,Alexander County NC
4/19/2019 15:01,EF-1,10.15,125,0,0,"$127,000 ",35.1913,-78.5071,35.322,-78.425,Sampson County NC; Johnston County NC
4/19/2019 16:08,EF-1,11.74,350,0,0,"$127,000 ",36.003,-77.8058,36.1631,-77.7334,Nash County NC; Halifax County NC
4/19/2019 16:16,EF-1,10.6,75,0,0,"$127,000 ",36.0435,-77.7097,36.1801,-77.6232,Edgecombe County NC
4/19/2019 16:34,EF-1,14.47,100,0,0,"$127,000 ",36.3707,-77.6371,36.55,-77.54,Halifax County NC; Northampton County NC
4/19/2019 16:39,EF-0,1.5,50,0,0,"$127,000 ",36.49,-77.72,36.52,-77.715,Northampton County NC
4/19/2019 16:44,EF-0,9.75,100,0,0,"$127,000 ",36.4,-77.43,36.53,-77.38,Northampton County NC
5/11/2019 14:40,EF-1,1.1,295,0,0,"$127,000 ",35.202,-80.202,35.1958,-80.1841,Stanly County NC
5/13/2019 8:13,EF-2,17.18,385,0,0,"$127,000 ",35.8275,-78.4399,35.8296,-78.1281,Wake County NC; Nash County NC
6/8/2019 15:08,EF-0,0.15,30,0,0,$0 or unknown,35.304,-81.744,35.306,-81.745,Rutherford County NC
7/23/2019 12:34,EF-0,1.24,175,0,0,"$127,000 ",35.5943,-78.7405,35.5931,-78.7184,Wake County NC
7/23/2019 13:00,EF-1,0.22,100,0,0,$0 or unknown,35.5915,-78.5383,35.5917,-78.5344,Johnston County NC
8/5/2019 8:13,EF-0,0.1,20,0,0,"$127,000 ",34.4299,-77.5491,34.4305,-77.5475,Pender County NC
8/7/2019 13:45,EF-0,0.1,20,0,0,$0 or unknown,34.33,-77.75,34.3302,-77.7482,Pender County NC
9/5/2019 3:19,EF-0,4.12,35,0,0,"$127,000 ",33.9687,-77.9403,34.0011,-78.0007,Brunswick County NC
9/5/2019 3:23,EF-1,2.56,50,0,0,"$127,000 ",34.0623,-78.265,34.0768,-78.3061,Brunswick County NC
9/5/2019 4:17,EF-0,2.47,20,0,0,"$127,000 ",34.2214,-77.8995,34.2484,-77.9278,New Hanover County NC
9/5/2019 4:37,EF-0,2.12,50,0,0,"$127,000 ",34.2519,-78.2469,34.2621,-78.2819,Columbus County NC
9/5/2019 4:39,EF-0,0.31,25,0,0,"$127,000 ",34.2749,-77.8726,34.2777,-77.8769,New Hanover County NC
9/5/2019 4:58,EF-2,9.31,200,1,0,"$127,000 ",33.8736,-78.4796,33.9503,-78.613,Brunswick County NC
9/5/2019 5:21,EF-0,4.87,40,0,0,"$127,000 ",34.4195,-78.2565,34.4641,-78.3227,Bladen County NC
9/5/2019 5:45,EF-0,7.13,40,0,0,"$127,000 ",34.4843,-77.8268,34.5431,-77.9298,Pender County NC
9/5/2019 5:56,EF-0,0.53,30,0,0,"$127,000 ",34.3305,-77.7512,34.3327,-77.7601,Pender County NC
9/5/2019 7:02,EF-2,13,200,0,0,$0 or unknown,34.6564,-77.0524,34.7957,-77.2154,Carteret County NC
9/5/2019 9:48,EF-1,2.86,100,1,0,"$127,000 ",34.278,-77.734,34.304,-77.773,New Hanover County NC
9/5/2019 10:19,EF-1,5.43,60,0,0,"$127,000 ",34.4051,-77.9361,34.4416,-78.0205,Pender County NC
9/5/2019 10:37,EF--9,0.1,50,0,0,$0 or unknown,35.1705,-77.745,35.1705,-77.745,Lenoir County NC
9/5/2019 11:10,EF-0,4.4,20,0,0,"$127,000 ",34.6028,-77.7754,34.6222,-77.8491,Pender County NC
9/5/2019 11:52,EF-0,0.63,125,0,0,"$127,000 ",35.3348,-78.0654,35.3258,-78.0673,Wayne County NC
9/5/2019 12:30,EF-0,5.7,75,0,0,$0 or unknown,35.3502,-77.1198,35.3801,-77.2152,Craven County NC
9/5/2019 14:07,EF-1,0.85,200,0,0,"$127,000 ",35.6821,-77.8204,35.6813,-77.8355,Wilson County NC
9/5/2019 14:31,EF-0,0.12,50,0,0,"$127,000 ",35.5033,-78.3401,35.5042,-78.3382,Johnston County NC
9/5/2019 15:00,EF-0,0.1,75,0,0,$0 or unknown,35.1061,-77.038,35.1069,-77.0391,Craven County NC
9/5/2019 22:38,EF-0,0.1,50,0,0,$0 or unknown,36.27,-76.4402,36.2701,-76.4419,Perquimans County NC
9/5/2019 22:44,EF-0,0.1,50,0,0,"$127,000 ",36.25,-76.5,36.2501,-76.5017,Perquimans County NC
10/22/2019 10:57,EF-0,0.26,50,0,0,$0 or unknown,35.481,-80.77,35.483,-80.766,Cabarrus County NC
10/22/2019 17:43,EF-0,0.04,40,0,0,$0 or unknown,35.3508,-77.1258,35.351,-77.1251,Craven County NC
10/31/2019 23:15,EF-0,0.37,60,0,0,$0 or unknown,34.7394,-77.1094,34.7411,-77.1053,Carteret County NC
