"Observation Time","Wind Speed (knots)","Wind Speed (mph)","Wind Speed (m/s)",Latitude,Longitude,"Affected County"
"2006-07-28 19:04:00",50,57.54,25.72,35.92,-81.55,"Caldwell County NC"
"2006-07-28 19:05:00",50,57.54,25.72,35.55,-77.98,"Wayne County NC"
"2006-07-28 19:07:00",50,57.54,25.72,36.35,-75.95,"Currituck County NC"
"2006-07-28 19:20:00",65,74.8,33.44,36.25,-80.85,"Surry County NC"
"2006-07-28 19:26:00",60,69.05,30.87,36.23,-80.85,"Yadkin County NC"
"2006-07-28 19:29:00",60,69.05,30.87,36.25,-80.85,"Surry County NC"
"2006-07-28 19:30:00",50,57.54,25.72,35.5,-77.62,"Greene County NC"
"2006-07-28 19:40:00",50,57.54,25.72,36.1,-75.75,"Dare County NC"
"2006-07-28 19:55:00",50,57.54,25.72,35.87,-76.75,"Washington County NC"
"2006-07-28 20:15:00",50,57.54,25.72,36,-76.95,"Bertie County NC"
"2006-07-28 20:20:00",52,59.84,26.75,35.55,-77.05,"Beaufort County NC"
"2006-07-28 20:25:00",50,57.54,25.72,35.87,-76.4,"Washington County NC"
"2006-07-28 20:30:00",55,63.29,28.29,35.5,-77.25,"Pitt County NC"
"2006-07-28 20:41:00",55,63.29,28.29,36.3,-80.15,"Stokes County NC"
"2006-07-28 20:45:00",50,57.54,25.72,36.12,-80.08,"Forsyth County NC"
"2006-07-28 20:46:00",50,57.54,25.72,36.1,-80.25,"Forsyth County NC"
"2006-07-28 20:56:00",55,63.29,28.29,36.38,-79.97,"Rockingham County NC"
"2006-07-28 21:15:00",50,57.54,25.72,36.17,-79.87,"Guilford County NC"
"2006-07-28 21:26:00",55,63.29,28.29,36.37,-79.67,"Rockingham County NC"
"2006-07-28 22:00:00",60,69.05,30.87,36.4,-79.33,"Caswell County NC"
"2006-07-29 15:25:00",50,57.54,25.72,35.72,-78.62,"Wake County NC"
"2006-07-29 16:48:00",50,57.54,25.72,35.47,-78.17,"Johnston County NC"
"2006-07-29 16:55:00",50,57.54,25.72,35.47,-78.17,"Johnston County NC"
"2006-07-29 17:30:00",50,57.54,25.72,35.53,-77.88,"Wayne County NC"
"2006-07-29 18:38:00",52,59.84,26.75,35.57,-77.2,"Pitt County NC"
"2006-07-29 18:46:00",60,69.05,30.87,35.67,-77.1,"Beaufort County NC"
"2006-07-31 15:11:00",50,57.54,25.72,34.72,-76.7,"Carteret County NC"
"2006-08-02 15:15:00",60,69.05,30.87,36.5,-80.62,"Surry County NC"
"2006-08-03 12:20:00",60,69.05,30.87,36.37,-80.72,"Surry County NC"
"2006-08-03 12:40:00",55,63.29,28.29,36.42,-80.43,"Surry County NC"
"2006-08-03 13:26:00",50,57.54,25.72,35.33,-82,"Rutherford County NC"
"2006-08-03 14:40:00",60,69.05,30.87,36.55,-81,"Alleghany County NC"
"2006-08-03 15:10:00",50,57.54,25.72,35.35,-81.25,"Gaston County NC"
"2006-08-03 15:13:00",55,63.29,28.29,35.38,-81.23,"Gaston County NC"
"2006-08-03 15:31:00",50,57.54,25.72,35.7,-79.48,"Chatham County NC"
"2006-08-03 15:55:00",50,57.54,25.72,36,-79.72,"Guilford County NC"
"2006-08-03 16:40:00",50,57.54,25.72,35.27,-80.35,"Stanly County NC"
"2006-08-04 14:38:00",59,67.9,30.35,34.9,-76.88,"Craven County NC"
"2006-08-04 16:00:00",50,57.54,25.72,35.23,-82.88,"Transylvania County NC"
"2006-08-04 16:40:00",50,57.54,25.72,36.53,-76.18,"Currituck County NC"
"2006-08-04 16:45:00",50,57.54,25.72,36.37,-76.13,"Camden County NC"
"2006-08-04 16:55:00",50,57.54,25.72,35.72,-81.43,"Burke County NC"
"2006-08-04 18:15:00",50,57.54,25.72,35.55,-80.7,"Rowan County NC"
"2006-08-04 18:51:00",50,57.54,25.72,35.08,-80.43,"Union County NC"
"2006-08-04 20:20:00",50,57.54,25.72,34.92,-80.75,"Union County NC"
"2006-08-07 12:30:00",50,57.54,25.72,35.7,-80.43,"Rowan County NC"
"2006-08-07 13:33:00",55,63.29,28.29,36.25,-81.12,"Wilkes County NC"
"2006-08-07 13:59:00",50,57.54,25.72,35.15,-80.12,"Anson County NC"
"2006-08-07 14:05:00",50,57.54,25.72,35.7,-81.22,"Catawba County NC"
"2006-08-07 14:15:00",50,57.54,25.72,35.43,-79.65,"Moore County NC"
"2006-08-07 14:48:00",50,57.54,25.72,36.05,-81.38,"Caldwell County NC"
"2006-08-07 15:00:00",50,57.54,25.72,36.35,-77.42,"Northampton County NC"
"2006-08-07 15:30:00",50,57.54,25.72,36,-78.02,"Nash County NC"
"2006-08-07 15:35:00",50,57.54,25.72,35.42,-81.32,"Lincoln County NC"
"2006-08-07 16:00:00",50,57.54,25.72,35.98,-79.7,"Guilford County NC"
"2006-08-07 16:30:00",50,57.54,25.72,36.25,-77.48,"Halifax County NC"
"2006-08-07 18:30:00",50,57.54,25.72,36.03,-76.58,"Chowan County NC"
"2006-08-08 12:30:00",50,57.54,25.72,36.33,-75.9,"Currituck County NC"
"2006-08-08 15:45:00",60,69.05,30.87,34.23,-77.93,"New Hanover County NC"
"2006-08-09 12:25:00",50,57.54,25.72,35.02,-80.53,"Union County NC"
"2006-08-10 20:00:00",50,57.54,25.72,35.8,-82.68,"Madison County NC"
"2006-08-11 03:21:00",55,63.29,28.29,36.18,-81.28,"Wilkes County NC"
"2006-08-15 14:05:00",55,63.29,28.29,35.08,-84.03,"Cherokee County NC"
"2006-08-30 11:44:00",50,57.54,25.72,35.4,-78.95,"Harnett County NC"
"2006-08-30 11:50:00",50,57.54,25.72,35.18,-79.4,"Moore County NC"
"2006-08-30 12:09:00",55,63.29,28.29,35.3,-82.57,"Henderson County NC"
"2006-08-30 13:40:00",50,57.54,25.72,35.7,-80.02,"Randolph County NC"
"2006-08-30 14:02:00",60,69.05,30.87,36.35,-81.03,"Wilkes County NC"
"2006-08-30 14:10:00",50,57.54,25.72,36.07,-79.8,"Guilford County NC"
"2006-08-30 14:20:00",50,57.54,25.72,35.38,-77.98,"Wayne County NC"
"2006-08-30 14:25:00",50,57.54,25.72,36.05,-79.32,"Alamance County NC"
"2006-08-30 14:28:00",50,57.54,25.72,36.2,-79.9,"Guilford County NC"
"2006-08-30 14:35:00",50,57.54,25.72,36.17,-78.88,"Durham County NC"
"2006-08-30 14:37:00",60,69.05,30.87,36.27,-80.85,"Surry County NC"
"2006-08-30 14:54:00",55,63.29,28.29,36.27,-79.78,"Rockingham County NC"
"2006-08-30 14:55:00",50,57.54,25.72,36.25,-78.83,"Person County NC"
"2006-08-30 15:00:00",50,57.54,25.72,36.3,-78.63,"Granville County NC"
"2006-08-30 15:03:00",60,69.05,30.87,36.15,-80.47,"Yadkin County NC"
"2006-08-30 15:45:00",50,57.54,25.72,35.45,-80.23,"Stanly County NC"
"2006-08-30 16:12:00",50,57.54,25.72,35.32,-80.03,"Montgomery County NC"
"2006-08-30 16:57:00",50,57.54,25.72,35.45,-79.9,"Montgomery County NC"
"2006-08-30 17:10:00",50,57.54,25.72,35.35,-79.42,"Moore County NC"
"2006-09-23 22:20:00",60,69.05,30.87,35.08,-84.03,"Cherokee County NC"
"2006-09-23 22:30:00",60,69.05,30.87,35.02,-83.68,"Clay County NC"
"2006-09-24 14:22:00",50,57.54,25.72,36.52,-78.28,"Warren County NC"
"2006-09-28 12:58:00",50,57.54,25.72,35.75,-81.7,"Burke County NC"
"2006-09-28 13:30:00",60,69.05,30.87,35.08,-84.13,"Cherokee County NC"
"2006-09-28 13:45:00",55,63.29,28.29,35.85,-82.75,"Madison County NC"
"2006-09-28 14:00:00",60,69.05,30.87,35.05,-83.83,"Clay County NC"
"2006-09-28 14:35:00",50,57.54,25.72,35.23,-83.4,"Macon County NC"
"2006-09-28 15:10:00",50,57.54,25.72,36.13,-80.23,"Forsyth County NC"
"2006-09-28 15:13:00",50,57.54,25.72,35.17,-82.83,"Transylvania County NC"
"2006-09-28 15:25:00",50,57.54,25.72,35.82,-80.88,"Iredell County NC"
"2006-09-28 15:41:00",55,63.29,28.29,36.32,-79.6,"Rockingham County NC"
"2006-09-28 15:42:00",50,57.54,25.72,35.25,-82.4,"Henderson County NC"
"2006-09-28 15:45:00",50,57.54,25.72,35.97,-80.53,"Davie County NC"
"2006-09-28 15:56:00",50,57.54,25.72,35.23,-82.23,"Polk County NC"
"2006-09-28 16:00:00",50,57.54,25.72,35.95,-80.3,"Davidson County NC"
"2006-09-28 16:12:00",55,63.29,28.29,36.48,-79.23,"Caswell County NC"
"2006-09-28 16:15:00",50,57.54,25.72,36.1,-80.25,"Forsyth County NC"
"2006-09-28 16:30:00",50,57.54,25.72,36.42,-78.97,"Person County NC"
"2006-09-28 17:10:00",50,57.54,25.72,36.18,-79.12,"Orange County NC"
"2006-09-28 17:12:00",50,57.54,25.72,36.4,-78.98,"Person County NC"
"2006-09-28 17:30:00",50,57.54,25.72,36.3,-78.45,"Vance County NC"
"2006-09-28 17:45:00",50,57.54,25.72,36.45,-78.57,"Granville County NC"
"2006-09-28 18:00:00",50,57.54,25.72,35.3,-79.42,"Moore County NC"
"2006-09-28 18:15:00",50,57.54,25.72,34.85,-79.88,"Richmond County NC"
"2006-09-28 18:30:00",50,57.54,25.72,34.87,-79.43,"Scotland County NC"
"2006-10-11 17:56:00",50,57.54,25.72,35.28,-82.02,"Rutherford County NC"
"2006-10-11 18:10:00",55,63.29,28.29,35.19,-83.07,"Jackson County NC"
"2006-10-11 18:35:00",55,63.29,28.29,35.41,-81.68,"Cleveland County NC"
"2006-10-11 19:00:00",50,57.54,25.72,35.4,-82.35,"Henderson County NC"
"2006-10-11 19:50:00",50,57.54,25.72,35.33,-81.93,"Rutherford County NC"
"2006-11-15 21:53:00",50,57.54,25.72,35.27,-81.12,"Gaston County NC"
"2006-11-15 21:58:00",55,63.29,28.29,35.17,-80.77,"Mecklenburg County NC"
"2006-11-15 22:25:00",50,57.54,25.72,35.55,-80.85,"Iredell County NC"
"2006-11-15 23:01:00",60,69.05,30.87,35.98,-80.81,"Iredell County NC"
"2006-11-15 23:06:00",50,57.54,25.72,35.02,-80.37,"Union County NC"
"2006-11-15 23:09:00",50,57.54,25.72,35.6,-80.23,"Davidson County NC"
"2006-11-15 23:10:00",55,63.29,28.29,36.15,-80.73,"Yadkin County NC"
"2006-11-15 23:25:00",55,63.29,28.29,36.22,-80.52,"Yadkin County NC"
"2006-11-15 23:30:00",50,57.54,25.72,35.12,-80.25,"Anson County NC"
"2006-11-15 23:37:00",55,63.29,28.29,36.38,-80.47,"Surry County NC"
"2006-11-15 23:40:00",50,57.54,25.72,35.22,-80.12,"Stanly County NC"
"2006-11-16 00:15:00",50,57.54,25.72,35.07,-80.06,"Anson County NC"
"2006-11-16 00:35:00",50,57.54,25.72,36.07,-79.75,"Guilford County NC"
"2006-11-16 00:50:00",50,57.54,25.72,35.23,-79.9,"Montgomery County NC"
"2006-11-16 01:22:00",50,57.54,25.72,35.85,-79.57,"Randolph County NC"
"2006-11-16 03:50:00",54,62.14,27.78,35.68,-78.51,"Johnston County NC"
"2006-11-16 05:35:00",65,74.8,33.44,34.32,-78.25,"Columbus County NC"
"2006-11-16 06:48:00",53,60.99,27.27,35.16,-78.03,"Duplin County NC"
"2006-11-16 07:05:00",50,57.54,25.72,35.38,-77.99,"Wayne County NC"
"2006-11-16 07:50:00",52,59.84,26.75,35.81,-78.66,"Wake County NC"
"2006-11-16 09:00:00",50,57.54,25.72,35.37,-79.9,"Montgomery County NC"
"2006-11-16 09:15:00",50,57.54,25.72,35.48,-79.18,"Lee County NC"
"2006-11-16 09:55:00",50,57.54,25.72,35.78,-78.12,"Nash County NC"
"2006-11-16 10:10:00",50,57.54,25.72,35.95,-78.12,"Nash County NC"
"2006-11-16 10:15:00",50,57.54,25.72,35.31,-77.87,"Wayne County NC"
"2006-11-16 10:25:00",50,57.54,25.72,36.18,-77.67,"Halifax County NC"
"2006-11-16 10:55:00",50,57.54,25.72,35.92,-77.67,"Edgecombe County NC"
"2007-03-02 01:56:00",50,57.54,25.72,35.36,-79.89,"Montgomery County NC"
"2007-03-02 02:00:00",50,57.54,25.72,34.97,-80.1,"Anson County NC"
"2007-03-02 02:29:00",50,57.54,25.72,35.43,-79.58,"Moore County NC"
"2007-03-02 03:54:00",50,57.54,25.72,35.87,-78.78,"Wake County NC"
"2007-03-02 04:00:00",50,57.54,25.72,35.22,-78.98,"Harnett County NC"
"2007-03-02 04:08:00",50,57.54,25.72,35.41,-78.65,"Harnett County NC"
"2007-03-02 04:30:00",50,57.54,25.72,35.58,-78.64,"Wake County NC"
"2007-03-02 07:28:00",52,59.84,26.75,34.94,-76.48,"Carteret County NC"
"2007-03-02 08:20:00",55,63.29,28.29,35.63,-75.48,"Dare County NC"
"2007-03-02 08:28:00",51,58.69,26.24,34.73,-76.67,"Carteret County NC"
"2007-04-03 21:50:00",50,57.54,25.72,35.74,-82.76,"Madison County NC"
"2007-04-03 22:05:00",50,57.54,25.72,35.52,-83.12,"Haywood County NC"
"2007-04-03 22:50:00",50,57.54,25.72,35.38,-83.22,"Jackson County NC"
"2007-04-11 22:15:00",50,57.54,25.72,35.5,-78.56,"Johnston County NC"
"2007-04-11 23:15:00",50,57.54,25.72,35.25,-80.22,"Stanly County NC"
"2007-04-12 00:38:00",50,57.54,25.72,35.32,-79.42,"Moore County NC"
"2007-04-15 11:24:00",61,70.2,31.38,34.3,-78.2,"Brunswick County NC"
"2007-04-15 12:02:00",55,63.29,28.29,35.85,-81.18,"Alexander County NC"
"2007-04-15 12:47:00",50,57.54,25.72,35.72,-78.62,"Wake County NC"
"2007-04-15 12:48:00",50,57.54,25.72,35.3,-79.68,"Moore County NC"
"2007-04-15 12:50:00",50,57.54,25.72,35.65,-79.63,"Randolph County NC"
"2007-04-15 12:55:00",52,59.84,26.75,35.65,-78.46,"Johnston County NC"
"2007-04-15 13:05:00",50,57.54,25.72,35.68,-79.41,"Chatham County NC"
"2007-04-15 13:20:00",50,57.54,25.72,35.48,-78.46,"Johnston County NC"
"2007-04-15 13:30:00",50,57.54,25.72,35.5,-78.75,"Harnett County NC"
"2007-04-15 13:50:00",50,57.54,25.72,35.12,-78.64,"Sampson County NC"
"2007-04-15 13:55:00",50,57.54,25.72,35.23,-79.04,"Harnett County NC"
"2007-04-15 14:15:00",50,57.54,25.72,35.48,-80.87,"Mecklenburg County NC"
"2007-04-15 15:14:00",50,57.54,25.72,36.08,-79.81,"Guilford County NC"
"2007-04-15 16:50:00",50,57.54,25.72,35.8,-79.04,"Chatham County NC"
"2007-05-09 15:14:00",50,57.54,25.72,36.31,-78.59,"Granville County NC"
"2007-05-09 15:58:00",50,57.54,25.72,35.72,-79.46,"Chatham County NC"
"2007-05-12 12:05:00",50,57.54,25.72,35.37,-80.22,"Stanly County NC"
"2007-05-12 12:40:00",50,57.54,25.72,35.53,-79.64,"Randolph County NC"
"2007-06-01 11:43:00",52,59.84,26.75,36.5,-81.48,"Ashe County NC"
"2007-06-04 14:30:00",50,57.54,25.72,36.45,-78.57,"Granville County NC"
"2007-06-04 14:45:00",50,57.54,25.72,36.07,-79.8,"Guilford County NC"
"2007-06-04 15:00:00",50,57.54,25.72,34.77,-79.45,"Scotland County NC"
"2007-06-04 16:30:00",60,69.05,30.87,34.8,-78.81,"Bladen County NC"
"2007-06-04 16:40:00",60,69.05,30.87,34.73,-78.78,"Bladen County NC"
"2007-06-04 18:25:00",50,57.54,25.72,36.07,-79.8,"Guilford County NC"
"2007-06-04 19:10:00",50,57.54,25.72,36.16,-79.48,"Alamance County NC"
"2007-06-05 18:53:00",63,72.5,32.41,35.94,-75.63,"Dare County NC"
"2007-06-05 19:15:00",50,57.54,25.72,36.14,-79.89,"Guilford County NC"
"2007-06-05 20:15:00",50,57.54,25.72,36.3,-79.11,"Person County NC"
"2007-06-08 13:45:00",50,57.54,25.72,35.37,-81.97,"Rutherford County NC"
"2007-06-08 15:30:00",52,59.84,26.75,36.46,-80.27,"Stokes County NC"
"2007-06-08 15:57:00",52,59.84,26.75,36.42,-80.27,"Stokes County NC"
"2007-06-08 16:50:00",50,57.54,25.72,35.21,-80.59,"Mecklenburg County NC"
"2007-06-08 18:20:00",50,57.54,25.72,35.18,-79.53,"Moore County NC"
"2007-06-09 14:30:00",56,64.44,28.81,34.7,-76.55,"Carteret County NC"
"2007-06-09 19:10:00",50,57.54,25.72,35.91,-78.72,"Wake County NC"
"2007-06-09 19:15:00",50,57.54,25.72,36.02,-78.72,"Durham County NC"
"2007-06-09 19:20:00",50,57.54,25.72,36.02,-78.72,"Durham County NC"
"2007-06-09 19:25:00",50,57.54,25.72,36.02,-78.72,"Durham County NC"
"2007-06-11 11:50:00",50,57.54,25.72,34.84,-80.75,"Union County NC"
"2007-06-11 13:25:00",50,57.54,25.72,35.28,-81.21,"Gaston County NC"
"2007-06-11 14:30:00",50,57.54,25.72,36.12,-79.55,"Guilford County NC"
"2007-06-11 16:00:00",50,57.54,25.72,36.1,-80.25,"Forsyth County NC"
"2007-06-11 16:05:00",50,57.54,25.72,36.15,-80.22,"Forsyth County NC"
"2007-06-11 16:35:00",50,57.54,25.72,36.08,-80.22,"Forsyth County NC"
"2007-06-11 16:38:00",50,57.54,25.72,35.98,-80.27,"Davidson County NC"
"2007-06-11 16:40:00",50,57.54,25.72,35.94,-80.27,"Davidson County NC"
"2007-06-11 17:00:00",50,57.54,25.72,35.94,-80.27,"Davidson County NC"
"2007-06-11 17:15:00",50,57.54,25.72,35.7,-79.92,"Randolph County NC"
"2007-06-11 17:20:00",60,69.05,30.87,36.13,-80.54,"Yadkin County NC"
"2007-06-11 17:30:00",50,57.54,25.72,35.78,-80.27,"Davidson County NC"
"2007-06-11 17:50:00",50,57.54,25.72,35.61,-80.15,"Davidson County NC"
"2007-06-11 18:20:00",50,57.54,25.72,35.37,-79.9,"Montgomery County NC"
"2007-06-12 15:45:00",50,57.54,25.72,35.14,-76.81,"Pamlico County NC"
"2007-06-12 16:15:00",55,63.29,28.29,35.67,-80.86,"Iredell County NC"
"2007-06-13 11:50:00",50,57.54,25.72,35.07,-79.91,"Richmond County NC"
"2007-06-13 12:05:00",50,57.54,25.72,34.99,-80,"Anson County NC"
"2007-06-13 17:41:00",60,69.05,30.87,35.47,-81.16,"Lincoln County NC"
"2007-06-14 12:40:00",50,57.54,25.72,35.19,-83.4,"Macon County NC"
"2007-06-15 15:21:00",50,57.54,25.72,35.6,-82.57,"Buncombe County NC"
"2007-06-16 12:45:00",55,63.29,28.29,35.33,-81.68,"Cleveland County NC"
"2007-06-16 13:15:00",55,63.29,28.29,35.3,-81.55,"Cleveland County NC"
"2007-06-16 14:30:00",50,57.54,25.72,35.29,-81.93,"Rutherford County NC"
"2007-06-16 16:30:00",52,59.84,26.75,36.28,-80.37,"Stokes County NC"
"2007-06-19 17:35:00",55,63.29,28.29,35.23,-81.41,"Cleveland County NC"
"2007-06-19 18:15:00",50,57.54,25.72,36.1,-80.26,"Forsyth County NC"
"2007-06-19 18:35:00",52,59.84,26.75,36.3,-80.15,"Stokes County NC"
"2007-06-19 19:05:00",50,57.54,25.72,36.23,-80,"Guilford County NC"
"2007-06-19 19:06:00",52,59.84,26.75,36.5,-79.71,"Rockingham County NC"
"2007-06-19 19:23:00",52,59.84,26.75,36.42,-79.59,"Rockingham County NC"
"2007-06-20 12:33:00",57,65.59,29.32,35.4,-76.32,"Hyde County NC"
"2007-06-20 12:50:00",50,57.54,25.72,35.4,-76.32,"Hyde County NC"
"2007-06-23 16:25:00",50,57.54,25.72,35.19,-82.78,"Transylvania County NC"
"2007-06-23 20:15:00",50,57.54,25.72,35.71,-81.83,"Burke County NC"
"2007-06-24 15:45:00",50,57.54,25.72,35.3,-81.7,"Cleveland County NC"
"2007-06-24 16:08:00",52,59.84,26.75,36.3,-81.36,"Wilkes County NC"
"2007-06-24 16:17:00",52,59.84,26.75,36.1,-81.21,"Wilkes County NC"
"2007-06-24 16:25:00",50,57.54,25.72,35.37,-81.43,"Cleveland County NC"
"2007-06-24 16:30:00",52,59.84,26.75,36.07,-81.35,"Wilkes County NC"
"2007-06-24 16:45:00",50,57.54,25.72,35.44,-81.35,"Lincoln County NC"
"2007-06-24 16:50:00",55,63.29,28.29,35.38,-81.32,"Gaston County NC"
"2007-06-24 17:50:00",50,57.54,25.72,35.55,-80.86,"Iredell County NC"
"2007-06-24 18:00:00",50,57.54,25.72,35.23,-80.85,"Mecklenburg County NC"
"2007-06-24 18:25:00",50,57.54,25.72,35.9,-80.57,"Davie County NC"
"2007-06-24 18:30:00",50,57.54,25.72,36.1,-80.26,"Forsyth County NC"
"2007-06-24 18:47:00",50,57.54,25.72,35.78,-80.42,"Davidson County NC"
"2007-06-24 18:50:00",50,57.54,25.72,35.8,-80.38,"Davidson County NC"
"2007-06-24 18:52:00",50,57.54,25.72,35.62,-80.12,"Davidson County NC"
"2007-06-24 19:00:00",50,57.54,25.72,35.62,-80.12,"Davidson County NC"
"2007-06-24 19:55:00",50,57.54,25.72,35.18,-81.8,"Rutherford County NC"
"2007-06-24 20:15:00",50,57.54,25.72,35.44,-80.05,"Montgomery County NC"
"2007-06-24 20:47:00",50,57.54,25.72,35.19,-81.51,"Cleveland County NC"
"2007-06-24 21:05:00",50,57.54,25.72,35.28,-81.28,"Gaston County NC"
"2007-06-25 11:55:00",50,57.54,25.72,35.4,-82.58,"Henderson County NC"
"2007-06-25 12:20:00",55,63.29,28.29,35.2,-83.83,"Cherokee County NC"
"2007-06-25 13:30:00",50,57.54,25.72,35.6,-77.7,"Greene County NC"
"2007-06-25 16:15:00",52,59.84,26.75,36.31,-81.03,"Wilkes County NC"
"2007-06-25 16:54:00",52,59.84,26.75,36.32,-80.87,"Surry County NC"
"2007-06-25 17:05:00",52,59.84,26.75,36.4,-80.72,"Surry County NC"
"2007-06-25 17:17:00",55,63.29,28.29,35.18,-80.67,"Mecklenburg County NC"
"2007-06-25 17:25:00",50,57.54,25.72,35.19,-80.55,"Union County NC"
"2007-06-25 17:40:00",50,57.54,25.72,35.22,-81.68,"Cleveland County NC"
"2007-06-25 18:34:00",50,57.54,25.72,35.4,-80.12,"Stanly County NC"
"2007-06-25 18:35:00",50,57.54,25.72,35.67,-80.5,"Rowan County NC"
"2007-06-25 19:27:00",50,57.54,25.72,35.82,-80.09,"Davidson County NC"
"2007-06-26 14:09:00",50,57.54,25.72,35.6,-82.32,"Buncombe County NC"
"2007-06-26 15:20:00",50,57.54,25.72,34.86,-79.45,"Scotland County NC"
"2007-06-26 15:53:00",50,57.54,25.72,34.75,-79.56,"Scotland County NC"
"2007-06-26 15:55:00",50,57.54,25.72,34.75,-79.47,"Scotland County NC"
"2007-06-26 17:36:00",55,63.29,28.29,35.39,-80.7,"Cabarrus County NC"
"2007-06-26 17:47:00",50,57.54,25.72,35.25,-80.83,"Mecklenburg County NC"
"2007-06-27 12:35:00",50,57.54,25.72,35.51,-79.22,"Lee County NC"
"2007-06-27 13:17:00",50,57.54,25.72,35.78,-78.14,"Nash County NC"
"2007-06-27 14:00:00",50,57.54,25.72,36.28,-77.9,"Halifax County NC"
"2007-06-27 14:40:00",50,57.54,25.72,36.27,-77.72,"Halifax County NC"
"2007-06-27 14:45:00",50,57.54,25.72,36.48,-78.23,"Warren County NC"
"2007-06-27 15:15:00",50,57.54,25.72,36.15,-79.67,"Guilford County NC"
"2007-06-27 15:20:00",50,57.54,25.72,36.18,-79.55,"Guilford County NC"
"2007-06-27 16:00:00",50,57.54,25.72,36.25,-80.08,"Forsyth County NC"
"2007-06-27 16:20:00",50,57.54,25.72,36.2,-80,"Guilford County NC"
"2007-06-27 17:40:00",50,57.54,25.72,35.54,-80.61,"Rowan County NC"
"2007-06-28 11:50:00",52,59.84,26.75,36.5,-80.7,"Surry County NC"
"2007-06-28 13:00:00",50,57.54,25.72,35.6,-82.64,"Buncombe County NC"
"2007-06-28 13:35:00",50,57.54,25.72,36.5,-78.57,"Granville County NC"
"2007-06-28 13:38:00",52,59.84,26.75,36.34,-80.15,"Stokes County NC"
"2007-06-28 14:20:00",50,57.54,25.72,35.2,-83.49,"Macon County NC"
"2007-06-28 14:30:00",52,59.84,26.75,36.22,-80.52,"Yadkin County NC"
"2007-06-28 15:09:00",50,57.54,25.72,35.78,-80.9,"Iredell County NC"
"2007-06-28 15:15:00",50,57.54,25.72,36.1,-80.26,"Forsyth County NC"
"2007-06-28 15:45:00",55,63.29,28.29,35.72,-81.15,"Catawba County NC"
"2007-06-28 16:10:00",52,59.84,26.75,36.42,-81.48,"Ashe County NC"
"2007-06-29 12:05:00",50,57.54,25.72,35.58,-79,"Chatham County NC"
"2007-06-29 12:35:00",55,63.29,28.29,35.76,-77.51,"Pitt County NC"
"2007-06-29 12:57:00",50,57.54,25.72,35.71,-77.2,"Pitt County NC"
"2007-06-29 13:00:00",50,57.54,25.72,35.48,-78.47,"Johnston County NC"
"2007-06-29 13:02:00",52,59.84,26.75,35.17,-78.98,"Cumberland County NC"
"2007-06-29 13:15:00",50,57.54,25.72,35.38,-78.55,"Johnston County NC"
"2007-06-29 13:45:00",50,57.54,25.72,35.47,-77.67,"Greene County NC"
"2007-06-29 14:28:00",60,69.05,30.87,34.81,-79.21,"Robeson County NC"
"2007-06-29 15:10:00",50,57.54,25.72,35.39,-78.74,"Harnett County NC"
"2007-06-30 18:44:00",50,57.54,25.72,34.98,-80.27,"Anson County NC"
"2007-07-07 13:50:00",53,60.99,27.27,35.31,-77.63,"Lenoir County NC"
"2007-07-07 14:10:00",60,69.05,30.87,35.23,-80.85,"Mecklenburg County NC"
"2007-07-07 16:05:00",50,57.54,25.72,35.22,-80.02,"Montgomery County NC"
"2007-07-07 16:10:00",50,57.54,25.72,35.22,-80.02,"Montgomery County NC"
"2007-07-09 14:00:00",50,57.54,25.72,35.55,-81.43,"Lincoln County NC"
"2007-07-09 16:40:00",55,63.29,28.29,35.26,-80.93,"Mecklenburg County NC"
"2007-07-09 16:50:00",50,57.54,25.72,35.34,-80.69,"Cabarrus County NC"
"2007-07-09 17:25:00",50,57.54,25.72,35.64,-80.73,"Rowan County NC"
"2007-07-09 18:00:00",55,63.29,28.29,35.68,-80.87,"Iredell County NC"
"2007-07-10 11:04:00",55,63.29,28.29,35.43,-82.52,"Henderson County NC"
"2007-07-10 12:30:00",50,57.54,25.72,36.48,-79.9,"Rockingham County NC"
"2007-07-10 13:00:00",50,57.54,25.72,35.2,-78.11,"Wayne County NC"
"2007-07-10 13:30:00",50,57.54,25.72,35.73,-77.92,"Wilson County NC"
"2007-07-10 13:40:00",56,64.44,28.81,36.28,-80.37,"Stokes County NC"
"2007-07-10 14:08:00",50,57.54,25.72,35.97,-77.43,"Edgecombe County NC"
"2007-07-10 14:25:00",50,57.54,25.72,35.88,-79.43,"Alamance County NC"
"2007-07-10 14:30:00",50,57.54,25.72,36.1,-78.45,"Franklin County NC"
"2007-07-10 14:55:00",50,57.54,25.72,35.78,-79.37,"Chatham County NC"
"2007-07-10 15:40:00",50,57.54,25.72,35.65,-79.63,"Randolph County NC"
"2007-07-10 15:45:00",50,57.54,25.72,35.4,-78.03,"Wayne County NC"
"2007-07-10 15:55:00",50,57.54,25.72,35.26,-78.07,"Wayne County NC"
"2007-07-10 16:20:00",50,57.54,25.72,35.62,-81.63,"Burke County NC"
"2007-07-10 16:22:00",50,57.54,25.72,35.45,-77.76,"Greene County NC"
"2007-07-10 17:38:00",50,57.54,25.72,35.83,-81.32,"Alexander County NC"
"2007-07-11 15:10:00",50,57.54,25.72,35.92,-78.47,"Wake County NC"
"2007-07-11 15:20:00",50,57.54,25.72,36.27,-78.87,"Person County NC"
"2007-07-11 15:50:00",50,57.54,25.72,35.64,-79.02,"Chatham County NC"
