STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW
USC00317319,"ROANOKE RAPIDS, NC US",36.47893,-77.67141,64,2017-02,,,,,0.37,0.73,
USC00314055,"HIGHLANDS, NC US",35.05646,-83.19822,1173.5,2017-02,0,0,0,0.3,0.46,1.96,0.4
USW00013766,"MANTEO AIRPORT, NC US",35.9173,-75.7,4,2017-02,,,,,0.45,0.65,
US1NCCR0045,"MOREHEAD CITY 2.4 WNW, NC US",34.734492,-76.772506,4.9,2017-02,,,,,0.86,2.21,
US1NCCR0040,"MOREHEAD CITY 3.0 WNW, NC US",34.7360866,-76.7831385,5.8,2017-02,,,,,0.69,1.14,
US1NCCR0049,"EMERALD ISLE 2.3 WSW, NC US",34.65437114,-77.06712574,5.2,2017-02,,,,,0.66,1.74,
USC00316236,"NORTH FORK 2, NC US",35.66308,-82.34446,755.9,2017-02,0,0,0,0,0.26,1.41,0
USR0000NRCK,"ROCKINGHAM NORTH CAROLINA, NC US",34.96,-79.69,121.9,2017-02,,,,,,,
USC00316001,"MURPHY 4 ESE, NC US",35.0714,-83.9684,487.7,2017-02,0,0,0,0,0.5,2.74,0
US1NCRB0009,"LUMBERTON 2.3 NE, NC US",34.659019,-78.990255,41.1,2017-02,,0,,0,0.2,0.37,0
USC00314063,"HIGH POINT, NC US",35.96743,-79.97086,274.3,2017-02,0,0,0,0,0.24,0.62,0
US1NCML0001,"BAKERSVILLE 5.4 N, NC US",36.092,-82.175,1168,2017-02,,,,,0.58,1.72,
US1NCRB0007,"LUMBERTON 2.6 ESE, NC US",34.620673,-78.971868,44.5,2017-02,,,,,0.67,1.14,
US1NCML0002,"BAKERSVILLE 2.5 SE, NC US",35.989,-82.128,893.1,2017-02,0,0,0,0.1,0.5,1.06,0.1
US1NCHW0048,"WAYNESVILLE 4.1 NNW, NC US",35.53742981,-83.03031921,824.8,2017-02,,,,,0.64,2.17,
USW00013776,"LUMBERTON REGIONAL AIRPORT, NC US",34.608,-79.0591,36.9,2017-02,,,,,0.69,1.09,
US1NCCR0012,"MOREHEAD CITY 0.6 NW, NC US",34.73,-76.74,4,2017-02,,,,,0.76,1.11,
US1NCFK0007,"BUNN 1.2 N, NC US",35.976361,-78.252902,82.9,2017-02,,,,,,0.52,
US1NCCR0016,"MOREHEAD CITY 6.0 WNW, NC US",34.730195,-76.831405,10.1,2017-02,,,,,0.75,1.87,
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,2017-02,0,0,0,0,0.5,1.06,0
USC00317344,"ROBBINSVILLE AG 5 NE, NC US",35.3763,-83.70013,710.2,2017-02,0,0,0,0.2,0.62,2.31,0.2
US1NCDP0017,"ROSE HILL 0.1 NNW, NC US",34.82587,-78.02864,30.2,2017-02,,,,,0.59,1.39,
US1NCML0011,"SPRUCE PINE 3.7 ESE, NC US",35.88905,-82.012514,833.9,2017-02,,,,,0.68,1.18,
US1NCML0014,"SPRUCE PINE 4.5 WSW, NC US",35.900646,-82.147713,782.4,2017-02,,,,,0.5,1.37,
US1NCAG0003,"GLADE VALLEY 3.0 ENE, NC US",36.484263,-80.999647,817.8,2017-02,,0,,0,0.53,1.2,0
US1NCAG0001,"SPARTA 3.5 SSW, NC US",36.458975,-81.152517,946.1,2017-02,0,0,0,0,0.42,1.09,0
US1NCFK0018,"SPRING HOPE 5.6 NW, NC US",36.00559998,-78.17459869,95.4,2017-02,,0,,0,0,0,0
US1NCCR0020,"HARKERS ISLAND 3.2 NE, NC US",34.7315,-76.51765,2.1,2017-02,,,,,1.01,1.91,
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",34.2675,-77.8997,10.1,2017-02,0,0,0,0,0.75,1.33,0
US1NCCR0029,"MOREHEAD CITY 0.1 E, NC US",34.7244699,-76.7295265,5.5,2017-02,,,,,0.82,1.77,
US1NCCR0028,"OCEAN 0.5 S, NC US",34.7056,-76.9898,7,2017-02,0,0,0,0,0.97,2.22,0
USC00315177,"LUMBERTON, NC US",34.6269,-79.025,34.1,2017-02,,,,,0.66,1.1,
USC00315175,"LUMBER RIVER STATE PARK, NC US",34.3902,-79.0022,29.3,2017-02,,,,,0.91,1.41,
US1NCDP0003,"MOUNT OLIVE 2.4 SW, NC US",35.176286,-78.101772,48.2,2017-02,,0,,0,0.93,1.23,0
US1NCDP0002,"MOUNT OLIVE 9.6 ESE, NC US",35.141958,-77.911544,45.1,2017-02,,0,,0,0.71,1.11,0
US1NCBF0024,"AURORA 1.6 SE, NC US",35.287192,-76.767446,1.5,2017-02,,,,,1.04,1.92,
US1NCFK0012,"LOUISBURG 2.5 W, NC US",36.09694,-78.34451,103.6,2017-02,,,,,0.48,0.88,
USW00013754,"HAVELOCK CHERRY POINT MCAS, NC US",34.9,-76.88333,8.8,2017-02,,,,,0.8,1.75,
US1NCBF0020,"WASHINGTON 7.2 SE, NC US",35.49076,-76.951221,1.8,2017-02,,,,,,1.13,
USC00311817,"CLAYTON 3 E, NC US",35.63495,-78.39793,101.2,2017-02,,,,,0.65,1.54,
USC00310724,"BENT CREEK, NC US",35.5044,-82.5966,643.1,2017-02,0,0,0,0,,,0
USW00003758,"DURHAM 11 W, NC US",35.9705,-79.0931,171.3,2017-02,,,,,0.56,1.04,
US1NCYD0004,"YADKINVILLE 0.2 E, NC US",36.13089752,-80.65548706,280.4,2017-02,,,,,0.46,1.15,
US1NCYD0003,"YADKINVILLE 6.3 SSE, NC US",36.05318451,-80.60283661,260.6,2017-02,0,0,0,0,0.67,1.31,0
US1NCPT0007,"WINTERVILLE 3.5 W, NC US",35.5258,-77.4605,25.9,2017-02,,,,,0.66,0.84,
US1NCBD0002,"ELIZABETHTOWN 6.2 NW, NC US",34.6847098,-78.6903913,46,2017-02,,,,,0.54,1.57,
US1NCBD0001,"BLADENBORO 2.0 NNW, NC US",34.565567,-78.811349,39.6,2017-02,,,,,1.02,2.28,
USC00318694,"TRANSOU, NC US",36.40039,-81.30525,863.8,2017-02,0,0,0,0,0.31,0.89,0
USC00318450,"SWANQUARTER FERRY, NC US",35.395,-76.326,0.9,2017-02,,,,,0.42,0.79,
US1NCHW0017,"CANTON 1.5 N, NC US",35.56776,-82.83938,847.6,2017-02,,,,,0.4,0.78,
US1NCHW0016,"CLYDE 0.6 SSE, NC US",35.526097,-82.907325,779.7,2017-02,,,,,0.43,0.69,
US1NCAV0004,"LINVILLE 2.4 ENE, NC US",36.08502,-81.84612,1316.7,2017-02,,,,,0.73,1.49,
US1NCCR0001,"NEWPORT 0.2 SW, NC US",34.7857,-76.8633,9.1,2017-02,,,,,1.24,2.19,
USR0000NCAS,"CASWELL GAME LANDS N. CAROLINA, NC US",36.3856,-79.2919,176.8,2017-02,,,,,,,
US1NCCR0009,"BEAUFORT 5.3 N, NC US",34.7971,-76.6708,2.1,2017-02,,,,,0.77,1.71,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,2017-02,,,,,0.63,1.54,
USC00319555,"W. KERR SCOTT RESV., NC US",36.1308,-81.2275,326.1,2017-02,0,0,0,0,0.51,0.99,0
US1NCHW0002,"MAGGIE VALLEY 2.9 ENE, NC US",35.5389,-83.0467,1051.6,2017-02,0,0,0,0.1,0.61,1.42,0.1
USC00318221,"SPRUCE PINE 4 ENE, NC US",35.93246,-82.00232,850.4,2017-02,0,0,0,0,0.57,1.23,0
US1NCBD0015,"ELIZABETHTOWN 6.6 NW, NC US",34.685132,-78.699205,46.3,2017-02,,0,,0,0.65,1.35,0
US1NCPT0010,"FOUNTAIN 0.1 NE, NC US",35.674598,-77.637674,33.8,2017-02,,,,,0.57,1.15,
US1NCHW0005,"CANTON 8.0 SSE, NC US",35.43889,-82.78734,1112.8,2017-02,,,,,0.36,1,
USC00310506,"BANNER ELK, NC US",36.1616,-81.8741,1149.1,2017-02,4,1,2,1.8,0.7,1.65,3.6
US1NCBR0006,"SUNSET BEACH 1.7 WNW, NC US",33.884053,-78.53773,4.9,2017-02,,,,,0.56,1.39,
US1NCBR0002,"LELAND 5.7 WSW, NC US",34.2024,-78.09481,21,2017-02,0,0,0,0,0.88,2.21,0
USC00310982,"BOONE 1 SE, NC US",36.21395,-81.64563,944.9,2017-02,0,0,0,0,0.42,1.37,0
US1NCPT0025,"GREENVILLE 4.7 WNW, NC US",35.63449097,-77.44599152,25.3,2017-02,,,,,0.6,1.02,
US1NCHW0035,"WAYNESVILLE 5.5 NNW, NC US",35.558258,-83.034368,827.8,2017-02,,,,,0.51,1.28,
USR0000NMTI,"MOUNT ISLAND LAKE NORTH CAROLINA, NC US",35.3789,-80.9925,152.4,2017-02,,,,,,,
US1NCHW0039,"MAGGIE VALLEY 2.1 ENE, NC US",35.53165054,-83.05953217,1092.4,2017-02,,,,,0.66,1.91,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2017-02,,,,,0.43,0.92,
USC00311606,"CEDAR ISLAND, NC US",34.9833,-76.3,2.4,2017-02,,,,,0.75,1.55,
US1NCAV0007,"LINVILLE FALLS 0.5 SW, NC US",35.95442,-81.952002,1024.7,2017-02,,0,,0,0.46,0.96,0
US1NCAV0009,"LINVILLE 2.5 ENE, NC US",36.08952,-81.83565,1425.9,2017-02,,,,,0.5,1.37,
US1NCBR0013,"SOUTHPORT 5.9 W, NC US",33.939318,-78.123579,7.6,2017-02,,,,,0.34,0.88,
US1NCBR0012,"WINNABOW 3.6 SE, NC US",34.107263,-78.055882,10.1,2017-02,,,,,0.45,1.27,
USC00310750,"B. EVERETT JORDAN DAM, NC US",35.6542,-79.0706,94.5,2017-02,,,,,,1.64,
US1NCPT0037,"AYDEN 3.7 S, NC US",35.41846848,-77.43183136,18.9,2017-02,,,,,0.68,0.96,
US1NCPT0035,"GREENVILLE 2.8 ESE, NC US",35.58953476,-77.3261261,14,2017-02,,,,,0.5,0.73,
US1NCWT0001,"BLOWING ROCK 2.8 ENE, NC US",36.147037,-81.625824,1107,2017-02,,0,,0,0.55,1.17,0
USC00317395,"ROCKY MOUNT, NC US",35.9516,-77.8189,39.6,2017-02,,,,,1,1.27,
US1NCWT0006,"BLOWING ROCK 4.4 NE, NC US",36.164823,-81.605514,1178.1,2017-02,,,,,0.32,0.66,
US1NCAV0010,"PLUMTREE 0.5 W, NC US",36.027813,-82.016926,917.1,2017-02,,,,,0.56,1.64,
US1NCHW0025,"WAYNESVILLE 1.0 NW, NC US",35.493224,-83.012711,926.6,2017-02,,,,,0.53,1.28,
US1NCWT0007,"VALLE CRUCIS 1.4 SSE, NC US",36.191169,-81.76825,969,2017-02,,,,,0.69,1.59,
US1NCWT0009,"BOONE 0.6 N, NC US",36.21843,-81.672,1011.9,2017-02,,0,,0.4,0.52,1.49,0.4
USC00319100,"WASHINGTON WWTP 4 W, NC US",35.55239,-77.0723,3,2017-02,,,,,0.59,0.8,
US1NCMK0037,"DAVIDSON 0.8 W, NC US",35.49928665,-80.86012268,218.5,2017-02,,,,,0.25,0.52,
US1NCCA0004,"SOUTH MILLS 0.1 SW, NC US",36.44363,-76.328896,2.7,2017-02,,,,,0.48,0.67,
US1NCPT0047,"FARMVILLE 3.1 NW, NC US",35.62905,-77.62817,26.2,2017-02,,,,,0.56,1.11,
US1NCWT0011,"FOSCOE 1.2 WSW, NC US",36.14607,-81.78767,996.7,2017-02,,,,,,1.21,
US1NCCS0001,"HYCO, NC US",36.46433,-79.157921,132,2017-02,,,,,0.26,0.81,
USC00317165,"RED SPRINGS 1 SE, NC US",34.8122,-79.1622,54.9,2017-02,,,,,0.72,1.35,
US1NCWT0015,"BEECH MOUNTAIN 1.2 SE, NC US",36.201,-81.871,1341.1,2017-02,,,,,0.61,2.03,
US1NCCS0005,"YANCEYVILLE 2.4 SW, NC US",36.379289,-79.369125,150,2017-02,,,,,,1.13,
US1NCPT0040,"GREENVILLE 2.0 SE, NC US",35.578383,-77.349917,21,2017-02,,0,,0,0.59,0.82,0
US1NCCS0002,"MEBANE 11.2 N, NC US",36.251023,-79.238215,210,2017-02,,0,,0,0.29,0.43,0
US1NCPS0001,"ELIZABETH CITY 2.6 W, NC US",36.30151667,-76.2668,3.4,2017-02,,,,,0.37,0.75,
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2017-02,,,,,0.38,0.82,
US1NCIR0005,"STATESVILLE 2.9 ENE, NC US",35.795278,-80.834722,258.5,2017-02,,,,,0.19,0.64,
US1NCIR0008,"STATESVILLE 4.0 ENE, NC US",35.805219,-80.817922,281,2017-02,,,,,0.18,0.73,
US1NCMK0044,"CHARLOTTE 10.9 NNE, NC US",35.34431076,-80.76573181,231.3,2017-02,,,,,0.46,1.16,
US1NCBR0035,"OAK ISLAND 2.3 E, NC US",33.917905,-78.120767,6.4,2017-02,,0,,0,0.7,1.3,0
US1NCBR0034,"LELAND 2.2 SW, NC US",34.21941757,-78.03359222,8.2,2017-02,,0,,0,0.99,2.14,0
USC00310531,"BARNARDSVILLE 2 SE, NC US",35.76,-82.4325,707.1,2017-02,0,0,0,0,0.42,1.29,0
US1NCBR0030,"OAK ISLAND 0.7 W, NC US",33.915625,-78.173029,1.5,2017-02,,,,,0.43,1.22,
USC00319357,"WHITEVILLE 7 NW, NC US",34.4094,-78.7913,27.4,2017-02,,,,,0.76,2.01,
USR0000NNCP,"NORTH COVE PINNACLE N. CAROLIN, NC US",35.8167,-81.9372,780.3,2017-02,,,,,,,
US1NCWT0024,"BOONE 4.5 SE, NC US",36.166729,-81.608981,1135.4,2017-02,,,,,0.45,0.88,
US1NCSM0002,"DUNN 7.1 SSE, NC US",35.2149627,-78.5702045,61.9,2017-02,,,,,0.56,0.79,
USC00317170,"REELSBORO, NC US",35.131,-76.9153,13.7,2017-02,,,,,0.75,1.86,
US1NCMK0053,"CHARLOTTE 7.0 ENE, NC US",35.2365,-80.7197,227.1,2017-02,,0,,0,0.45,1.14,0
US1NCIR0017,"HARMONY 2.2 N, NC US",35.989379,-80.768892,283.5,2017-02,,,,,0.45,1.14,
US1NCMK0056,"MINT HILL 0.3 SW, NC US",35.173475,-80.66553,217.6,2017-02,,,,,0.26,1.05,
US1NCBR0045,"BOLIVIA 7.6 SW, NC US",33.98538971,-78.22995758,13.1,2017-02,,,,,0.43,1.15,
US1NCCT0025,"CONOVER 2.8 NE, NC US",35.732117,-81.177032,294.4,2017-02,,,,,0.18,0.47,
US1NCMK0059,"CHARLOTTE 6.6 SE, NC US",35.118667,-80.767196,201.5,2017-02,,,,,0.46,1.01,
US1NCNH0007,"WILMINGTON 4.4 SSE, NC US",34.1527,-77.8842,7.9,2017-02,,,,,0.51,1.7,
USC00319123,"WATERVILLE 2, NC US",35.77449,-83.09985,435.9,2017-02,,,,,0.49,2.09,
US1NCCT0027,"HICKORY 5.3 NE, NC US",35.78706,-81.25164,324.9,2017-02,,,,,0.47,0.87,
USR0000NGUI,"GUION FARM NORTH CAROLINA, NC US",35.2133,-82.59,792.5,2017-02,,,,,,,
US1NCCB0020,"MOUNT PLEASANT 0.3 SSE, NC US",35.398288,-80.434669,191.4,2017-02,,,,,0.38,0.98,
US1NCCB0023,"CONCORD 1.8 ENE, NC US",35.4135,-80.564,206,2017-02,,,,,0.44,0.94,
US1NCWT0037,"BOONE 4.6 E, NC US",36.21631667,-81.58855,1010.1,2017-02,,,,,0.39,1.04,
USC00316096,"NEWPORT MOREHEAD CITY WEATHER FORECAST OFFICE, NC US",34.7763,-76.877,9.1,2017-02,0,0,0,0,1.13,2.09,0
US1NCCB0021,"MIDLAND 1.9 WSW, NC US",35.214363,-80.529724,159.1,2017-02,,,,,0.36,1.16,
US1NCPS0022,"ELIZABETH CITY 3.5 NNW, NC US",36.33988,-76.251086,2.4,2017-02,,,,,0.27,0.6,
US1NCPT0063,"WINTERVILLE 2.8 WNW, NC US",35.550485,-77.439309,21.9,2017-02,,0,,0,0.64,0.89,0
US1NCPT0062,"GREENVILLE 2.8 WSW, NC US",35.581039,-77.418335,22.6,2017-02,,0,,0,0.63,0.78,0
US1NCIR0024,"STATESVILLE 2.5 E, NC US",35.78862762,-80.842453,240.8,2017-02,,,,,0.17,0.59,
US1NCMK0064,"MATTHEWS 1.3 S, NC US",35.1027,-80.7156,200.6,2017-02,,,,,0.4,1.02,
US1NCMK0068,"HUNTERSVILLE 2.0 W, NC US",35.417665,-80.880048,228,2017-02,,,,,,0.54,
US1NCWS0005,"ROPER 0.6 WSW, NC US",35.874928,-76.628195,4.6,2017-02,,,,,0.65,1.63,
USR0000NNAC,"NATURE CONSERVANCY NORTH CAROL, NC US",34.0483,-78.2903,16.8,2017-02,,,,,,,
US1NCBR0056,"OAK ISLAND 0.9 ENE, NC US",33.92149353,-78.14719391,6.7,2017-02,,,,,,0.82,
US1NCSN0011,"OAKBORO 3.5 E, NC US",35.223,-80.263,118,2017-02,,,,,0.48,1.39,
US1NCSN0010,"OAKBORO 1.7 WNW, NC US",35.230333,-80.353707,170.4,2017-02,,,,,0.47,1.43,
USC00311881,"CLINTON 2 NE, NC US",35.02508,-78.276,48.2,2017-02,,,,,0.73,1.26,
US1NCWT0042,"BETHEL 2.2 NNE, NC US",36.328319,-81.842956,984.2,2017-02,,,,,0.67,2.45,
US1NCPT0078,"GREENVILLE 2.8 E, NC US",35.59342575,-77.32480621,10.4,2017-02,,,,,0.69,1.39,
US1NCIR0021,"MOORESVILLE 1.3 WSW, NC US",35.568733,-80.832221,249.3,2017-02,,,,,0.23,0.58,
US1NCAS0022,"FLEETWOOD 3.1 SSE, NC US",36.265016,-81.488872,1012.9,2017-02,,,,,0.45,1.04,
US1NCSN0007,"ALBEMARLE 5.1 SSE, NC US",35.29440308,-80.15964508,135.9,2017-02,,,,,0.45,1.36,
US1NCCD0014,"LENOIR 10.6 NNE, NC US",36.054581,-81.484265,477.9,2017-02,,0,,0,0.43,0.56,0
US1NCWK0061,"RALEIGH 8.4 N, NC US",35.9425,-78.6812,126.8,2017-02,,,,,0.36,0.7,
US1NCCT0002,"HICKORY 2.4 NW, NC US",35.764171,-81.356764,294.4,2017-02,,,,,0.47,1.18,
USC00312500,"DUNN 4 NW, NC US",35.32432,-78.68782,61,2017-02,,,,,0.4,0.6,
US1NCSN0002,"STANFIELD 4.5 SSE, NC US",35.1755,-80.3967,152.4,2017-02,,0,,0,0.49,1.19,0
US1NCWK0065,"HOLLY SPRINGS 3.6 SSE, NC US",35.604149,-78.818929,136.2,2017-02,,,,,0.61,1.28,
USC00319147,"WAYNESVILLE 1 E, NC US",35.4868,-82.9681,810.2,2017-02,0,0,0,0,0.52,1.2,0
US1NCCT0006,"SHERRILLS FORD 2.4 WNW, NC US",35.593812,-81.027951,267,2017-02,,0,,0,0.21,0.42,0
US1NCBR0061,"SOUTHPORT 2.7 NNW, NC US",33.959876,-78.040303,9.1,2017-02,,,,,0.47,1.13,
US1NCCT0007,"NORTH HICKORY 1.4 WNW, NC US",35.789225,-81.345535,322.8,2017-02,,,,,0.44,0.98,
US1NCPR0005,"HERTFORD 5.2 SSE, NC US",36.11580276,-76.43390656,3,2017-02,,,,,0.41,0.96,
US1NCSN0006,"RICHFIELD 0.2 SSW, NC US",35.468295,-80.25775,199,2017-02,,,,,0.35,0.98,
USC00312740,"ELKIN, NC US",36.25465,-80.86396,277.4,2017-02,0,0,0,0,0.31,0.74,0
US1NCWT0053,"BOONE 1.1 WNW, NC US",36.21711111,-81.68643333,994.3,2017-02,,,,,,1.56,
US1NCBF0016,"BATH 6.6 ESE, NC US",35.4265,-76.7072,1.8,2017-02,,,,,0.58,1.48,
US1NCFK0020,"LOUISBURG 10.6 SSE, NC US",35.970495,-78.196786,57.6,2017-02,,0,,0,0.4,0.73,0
USC00318292,"STATESVILLE 2 NNE, NC US",35.8099,-80.8808,244.8,2017-02,0,0,0,0,0.24,0.75,0
US1NCCB0008,"CONCORD 4.5 SW, NC US",35.36472,-80.65495,193.9,2017-02,,,,,0.67,1.33,
US1NCAS0012,"LANSING 5.9 NW, NC US",36.5628,-81.58241,1052.2,2017-02,,,,,1.03,2.44,
USC00314938,"LENOIR, NC US",35.9147,-81.5374,352,2017-02,0,0,0,0,0.47,0.93,0
USC00311429,"CANE CREEK RESERVOIR, NC US",35.9495,-79.2386,160,2017-02,,,,,0.55,0.98,
US1NCBR0078,"LELAND 4.1 S, NC US",34.181751,-78.015339,7.6,2017-02,,,,,0.53,1.29,
US1NCPR0014,"HERTFORD 11.4 E, NC US",36.175195,-76.270258,0.9,2017-02,,,,,0.41,1.02,
USC00310576,"BAYBORO 3 SW, NC US",35.1311,-76.816,1.5,2017-02,,,,,0.78,1.87,
US1NCBR0076,"LELAND 3.5 SSW, NC US",34.194704,-78.03106,7.6,2017-02,,0,,0,0.51,1.53,0
USR0000NGRC,"GREENS CROSS NORTH CAROLINA, NC US",36.0175,-76.8917,12.8,2017-02,,,,,,,
US1NCBR0073,"BOLIVIA 8.0 SW, NC US",33.98785019,-78.24365234,9.4,2017-02,,,,,0.36,1.14,
US1NCJC0010,"TUCKASEGEE 4.2 E, NC US",35.27655,-83.04937,1176.5,2017-02,,,,,0.35,1.12,
US1NCWK0079,"CARY 1.1 W, NC US",35.7827,-78.819163,127.4,2017-02,,,,,0.45,1.14,
USC00311420,"CANDLER 1 W, NC US",35.5453,-82.6987,682.8,2017-02,0,0,0,0,0.4,0.97,0
US1NCBR0071,"BOLIVIA 7.8 SW, NC US",33.9989909,-78.251092,11.6,2017-02,,,,,0.5,1.24,
USC00312993,"FALLS LAKE, NC US",35.9808,-78.6529,85.3,2017-02,,,,,0.49,0.61,
USR0000NGRF,"GRANDFATHER NORTH CAROLINA, NC US",35.7564,-82.0439,487.7,2017-02,,,,,,,
US1NCJC0007,"WHITTIER 3.5 ESE, NC US",35.4254153,-83.2999815,645,2017-02,,,,,0.51,1.35,
USC00318066,"SNOW HILL WASTE WATER TREAMENT PLANT, NC US",35.4551,-77.6668,12.5,2017-02,0,0,0,0,0.75,0.9,0
US1NCBF0002,"WASHINGTON 7.6 SE, NC US",35.483,-76.949,1.8,2017-02,,,,,0.57,1,
US1NCAS0001,"WEST JEFFERSON 8.5 SSE, NC US",36.284139,-81.429158,971.1,2017-02,,,,,,1.02,
US1NCAS0002,"CRESTON 2.8 SW, NC US",36.4075,-81.6689,926.6,2017-02,,,,,0.57,1.7,
US1NCWK0084,"APEX 5.5 SW, NC US",35.66919,-78.91351,93.9,2017-02,,,,,0.49,1.31,
USC00311677,"CHAPEL HILL 2 W, NC US",35.9086,-79.0794,152.4,2017-02,,,,,0.31,0.54,
US1NCNH0045,"KURE BEACH 2.4 SSW, NC US",33.96278,-77.92556,1.8,2017-02,,,,,,0.78,
US1NCNH0046,"WILMINGTON 6.2 SSE, NC US",34.129467,-77.868518,1.5,2017-02,,,,,0.94,2.56,
US1NCLN0010,"VALE 4.2 W, NC US",35.539062,-81.471724,335,2017-02,,,,,0.23,0.81,
US1NCHK0013,"RAEFORD 5.0 NE, NC US",35.02725601,-79.15932465,85.3,2017-02,,,,,0.68,1.16,
US1NCDR0029,"MANTEO 0.6 SSE, NC US",35.89123897,-75.66296451,0.6,2017-02,,,,,2.8,3.47,
US1NCDR0028,"MANTEO 2.5 WNW, NC US",35.917809,-75.704407,3,2017-02,,,,,0.43,1.47,
USR0000NCHE,"CHEOAH NORTH CAROLINA, NC US",35.3333,-83.8167,640.1,2017-02,,,,,,,
US1NCDR0024,"DUCK 1.1 SSE, NC US",36.154243,-75.74781,13.4,2017-02,,,,,0.45,1.08,
US1NCCC0001,"COROLLA 11.7 NNW, NC US",36.548906,-75.86876,,2017-02,,0,,0,0.36,0.51,0
USC00310356,"ATLANTIC BEACH WATER PLANT, NC US",34.6997,-76.7381,1.2,2017-02,,,,,1.03,2.12,
USC00313625,"GREENSBORO WTP, NC US",36.08317,-79.80447,233.2,2017-02,,,,,0.1,0.22,
US1NCNH0058,"WILMINGTON 3.0 SE, NC US",34.18388367,-77.87084961,6.1,2017-02,,,,,0.68,2.19,
USR0000NREN,"RENDEZVOUS MOUNTAIN NORTH CAROLINA, NC US",36.2275,-81.2975,726.6,2017-02,,,,,,,
US1NCNH0062,"CAROLINA BEACH 1.0 N, NC US",34.054435,-77.897115,6.1,2017-02,,,,,0.38,1.14,
US1NCHK0003,"RAEFORD 9.6 E, NC US",34.9592,-79.0558,63.1,2017-02,,,,,0.7,1.18,
US1NCLN0004,"LINCOLNTON 4.4 WSW, NC US",35.4606,-81.3296,270.4,2017-02,,0,,0,0.21,0.53,0
US1NCDR0033,"MANTEO 1.0 WNW, NC US",35.90700912,-75.68187714,2.1,2017-02,,,,,0.41,1.34,
USC00313638,"GREENVILLE, NC US",35.64,-77.3984,9.8,2017-02,,,,,0.55,1.01,
US1NCCN0019,"HAVELOCK 6.3 ENE, NC US",34.925823,-76.7857986,4.6,2017-02,,,,,1.23,2.92,
US1NCWK0022,"APEX 6.1 ESE, NC US",35.6918,-78.7443,121.9,2017-02,,,,,0.57,1.51,
US1NCWK0020,"HOLLY SPRINGS 6.0 ENE, NC US",35.681989,-78.734861,121.9,2017-02,,,,,0.6,1.51,
USC00314962,"LEWISTON, NC US",36.1325,-77.1708,15.2,2017-02,,,,,0.44,1.06,
US1NCWK0027,"RALEIGH 5.7 ENE, NC US",35.838056,-78.559722,81.1,2017-02,,,,,0.46,1.06,
USC00314970,"LEXINGTON, NC US",35.84566,-80.25987,231.6,2017-02,,,,,0.39,0.86,
US1NCDS0013,"CLEMMONS 6.5 SE, NC US",35.959984,-80.298842,256.3,2017-02,,,,,0.23,0.56,
USR0000NSUN,"SUNNY POINT NORTH CAROLINA, NC US",34.0028,-77.9581,9.1,2017-02,,,,,,,
USC00315820,"MOORES CREEK NATIONAL BATTLEFIELD, NC US",34.458,-78.1094,6.7,2017-02,,,,,0.9,1.69,
US1NCWK0035,"CARY 1.4 S, NC US",35.7632,-78.7998,128,2017-02,,,,,0.46,0.89,
USC00310375,"AURORA 6 N, NC US",35.3872,-76.7763,6.1,2017-02,,,,,,1.33,
USC00311222,"BURGAW 4 E, NC US",34.5322,-77.8638,10.1,2017-02,,,,,1.31,2.17,
US1NCHD0011,"OCRACOKE 0.7 SSW, NC US",35.105634,-75.986376,0.6,2017-02,,,,,0.61,1.19,
US1NCSK0010,"WALNUT COVE 1.5 ENE, NC US",36.30664542,-80.11714339,183.8,2017-02,,,,,0.46,0.86,
USC00311239,"BURLINGTON FIRE STATION NUMBER 5, NC US",36.06003,-79.44811,201.2,2017-02,,,,,0.19,0.51,
US1NCJN0001,"NEW BERN 4.4 SW, NC US",35.07159388,-77.12831294,4.9,2017-02,,0,,0,0.65,1.94,0
US1NCRT0006,"CHIMNEY ROCK 0.3 E, NC US",35.441842,-82.254283,366.7,2017-02,,,,,0.18,0.67,
USC00315838,"MORGANTON, NC US",35.72972,-81.67273,359.7,2017-02,0,0,0,0,0.21,0.92,0
US1NCWK0044,"CLAYTON 3.3 NW, NC US",35.682293,-78.499136,98.1,2017-02,,,,,0.6,1.37,
USC00314987,"LILLINGTON, NC US",35.40688,-78.82024,45.7,2017-02,,,,,0.47,0.62,
US1NCWK0048,"KNIGHTDALE 1.9 WSW, NC US",35.7779,-78.5161,86.9,2017-02,,,,,0.55,1.05,
US1NCCN0034,"JAMES CITY 2.0 S, NC US",35.036296,-77.021226,6.1,2017-02,,0,,0,0.67,1.17,0
USC00315830,"MOREHEAD CITY 2 WNW, NC US",34.7336,-76.7357,3,2017-02,,,,,0.8,1.89,
US1NCCN0030,"NEW BERN 7.3 ESE, NC US",35.07766342,-76.96113586,2.4,2017-02,,,,,0.74,1.68,
US1NCCN0031,"NEW BERN 8.8 W, NC US",35.141027,-77.232407,13.1,2017-02,,0,,0,1.2,2.3,0
